target_date,generated_at,fixture_id,home_team,away_team,league,source_status,selector_status,reason,vsigma_priority,market_family_hint,data_quality_score,league_data_reliability_score,recent_stats_quality_flag,odds_bookmaker_support_count,auto_apply,production_change
2026-06-15,2026-06-15T14:30:26+01:00,1526851,Maringá,Maranhão,Serie C,DATED,NO_REAL_SHORTLIST,blocked by scoring/data warning,NO_DATA_BLOCKED,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,8.0,0.7,NONE,,NO,NO
