target_date,generated_at,rows_reviewed,finished_rows,pending_rows,accuracy_bucket_counts,api_1x2_counts,api_double_chance_counts,api_dnb_counts,over_1_5_counts,over_2_5_counts,under_3_5_counts,btts_counts,canonical_board_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-15,2026-06-15T14:32:58+01:00,36,8,28,PENDING_RESULT=28; STRONG_SIGNAL_VALIDATED=5; SIGNAL_FAILED=2; PARTIAL_SIGNAL_VALIDATED=1,PENDING_RESULT=28; HIT=5; MISS=3,PENDING_RESULT=28; HIT=6; MISS=2,PENDING_RESULT=28; HIT=5; MISS=2; VOID=1,PENDING_RESULT=28; HIT=7; MISS=1,PENDING_RESULT=28; HIT=6; MISS=2,PENDING_RESULT=28; MISS=4; HIT=4,PENDING_RESULT=28; HIT=5; MISS=3,NO_CANONICAL_BOARD_PERMISSION=36,NO_PICK_PERMISSION=36,NO_STAKE_PERMISSION=36,Use this ledger to calibrate signal buckets after results are final. Do not promote picks or stake from it.,NO,NO
