target_date,generated_at,fixture_id,home_team,away_team,league,country,api_league_id,api_season,fixture_date_utc,fixture_status,venue_name,home_team_id,away_team_id,downstream_use,executor_status,scoring_eligibility_after_execution,fixture_detail_available,predictions_available,odds_available,events_available,statistics_available,lineups_available,prediction_winner_name,prediction_advice,pred_home_total_pct,pred_away_total_pct,pred_home_form_pct,pred_away_form_pct,pred_home_att_pct,pred_away_att_pct,pred_home_def_pct,pred_away_def_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_1_5_odd,under_1_5_odd,over_2_5_odd,under_2_5_odd,over_3_5_odd,under_3_5_odd,market_signal_summary,scored_candidate_status,normal_gate_requirement,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-15,2026-06-15T19:12:01+01:00,1507380,Guria,Iveria Khashuri,Liga 3,Georgia,1104,2026,2026-06-15T13:00:00+00:00,FT,,3506,27370,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,YES,YES,NO,Guria,Double chance : Guria or draw,67.7,32.7,63,38,70,30,70,30,,,,,,,,,,prediction_winner=Guria | pred_total_home_away=67.7/32.7,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1541090,Adama Kenema,Ethiopia Nigd Bank,Premier League,Ethiopia,363,2025,2026-06-15T13:00:00+00:00,FT,,4110,4130,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,YES,NO,Ethiopia Nigd Bank,Double chance : draw or Ethiopia Nigd Bank,45.7,54.3,33,67,42,58,50,50,2.50,2.70,2.85,1.50,2.25,,,,,prediction_winner=Ethiopia Nigd Bank | pred_total_home_away=45.7/54.3 | 1x2=2.50/2.70/2.85,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548217,Shahrdari Noshahr,Navad Urmia,Azadegan League,Iran,291,2025,2026-06-15T13:30:00+00:00,NS,,18302,2726,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Shahrdari Noshahr,Combo Double chance : Shahrdari Noshahr or draw and -3.5 goals,58.8,41.3,43,57,50,50,71,29,1.80,2.88,5.00,4.00,1.20,13.00,1.03,,,prediction_winner=Shahrdari Noshahr | pred_total_home_away=58.8/41.3 | 1x2=1.80/2.88/5.00 | ou2.5=13.00/1.03,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548218,Mes Soongoun,Nassaji Mazandaran,Azadegan League,Iran,291,2025,2026-06-15T14:30:00+00:00,FT,,22236,2719,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,YES,NO,NO,Nassaji Mazandaran,Combo Double chance : draw or Nassaji Mazandaran and -3.5 goals,30.5,69.5,35,65,27,73,25,75,,,,,,,,,,prediction_winner=Nassaji Mazandaran | pred_total_home_away=30.5/69.5,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1507382,Lokomotivi Tbilisi,Iberia 2010,Liga 3,Georgia,1104,2026,2026-06-15T14:00:00+00:00,FT,Mikheil Meskhi Stadium,3500,16505,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,YES,NO,NO,Lokomotivi Tbilisi,Winner : Lokomotivi Tbilisi,78.0,22.0,91,9,50,50,89,11,,,,,,,,,,prediction_winner=Lokomotivi Tbilisi | pred_total_home_away=78.0/22.0,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548219,Ario Eslamshahr,Naft Bandar Abbas,Azadegan League,Iran,291,2025,2026-06-15T14:30:00+00:00,NS,,20801,24800,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Ario Eslamshahr,Combo Double chance : Ario Eslamshahr or draw and -2.5 goals,60.0,40.2,38,62,20,80,75,25,1.91,2.62,4.75,,,3.75,1.25,,,prediction_winner=Ario Eslamshahr | pred_total_home_away=60.0/40.2 | 1x2=1.91/2.62/4.75 | ou2.5=3.75/1.25,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548220,Fard Alborz,Sanat Naft,Azadegan League,Iran,291,2025,2026-06-15T14:30:00+00:00,FT,,25364,2743,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Sanat Naft,Combo Double chance : draw or Sanat Naft and -3.5 goals,65.3,35.0,58,42,88,13,57,43,2.55,2.40,3.20,1.80,1.80,,,,,prediction_winner=Sanat Naft | pred_total_home_away=65.3/35.0 | 1x2=2.55/2.40/3.20,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548221,Havadar,Mes Kerman,Azadegan League,Iran,291,2025,2026-06-15T14:00:00+00:00,FT,Shahid Dastgerdi Stadium,15541,2718,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Havadar,Combo Double chance : Havadar or draw and -2.5 goals,53.6,46.6,58,42,40,60,100,0,2.40,2.50,3.30,1.70,1.93,,,,,prediction_winner=Havadar | pred_total_home_away=53.6/46.6 | 1x2=2.40/2.50/3.30,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548222,Mes Shahr-e Babak,Be'sat Kermanshah,Azadegan League,Iran,291,2025,2026-06-15T14:30:00+00:00,FT,,10388,20802,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Mes Shahr-e Babak,Combo Double chance : Mes Shahr-e Babak or draw and -3.5 goals,71.2,29.0,56,44,77,23,50,50,1.60,3.10,6.00,1.50,2.25,2.30,1.48,,,prediction_winner=Mes Shahr-e Babak | pred_total_home_away=71.2/29.0 | 1x2=1.60/3.10/6.00 | ou2.5=2.30/1.48,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1541091,Hadiya Hosaena,Fasil Ketema,Premier League,Ethiopia,363,2025,2026-06-15T15:00:00+00:00,FT,,9983,4117,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Hadiya Hosaena,Combo Double chance : Hadiya Hosaena or draw and -3.5 goals,59.0,41.2,73,27,38,63,82,18,2.80,2.45,2.80,1.67,1.95,,,,,prediction_winner=Hadiya Hosaena | pred_total_home_away=59.0/41.2 | 1x2=2.80/2.45/2.80,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1504246,SJK Akatemia,Haka,Ykkösliiga,Finland,1087,2026,2026-06-15T15:30:00+00:00,FT,OmaSp Stadion,9198,2080,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Haka,Combo Double chance : draw or Haka and -3.5 goals,30.2,69.8,9,91,0,100,36,64,5.20,3.75,1.57,1.77,1.93,1.65,2.15,2.55,1.45,prediction_winner=Haka | pred_total_home_away=30.2/69.8 | 1x2=5.20/3.75/1.57 | ou2.5=1.65/2.15,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1548223,Naft Gachsaran,Niroye Zamini,Azadegan League,Iran,291,2025,2026-06-15T16:00:00+00:00,FT,,10399,7502,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,YES,NO,NO,Naft Gachsaran,Combo Double chance : Naft Gachsaran or draw and -3.5 goals,63.7,36.3,75,25,80,20,71,29,,,,,,,,,,prediction_winner=Naft Gachsaran | pred_total_home_away=63.7/36.3,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1497607,GIF Sundsvall,Osters IF,Superettan,Sweden,114,2026,2026-06-15T17:00:00+00:00,2H,NP3 Arena,373,2174,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Osters IF,Double chance : draw or Osters IF,33.3,66.7,40,60,30,70,54,46,3.10,3.65,2.10,2.35,1.53,1.65,2.25,2.60,1.50,prediction_winner=Osters IF | pred_total_home_away=33.3/66.7 | 1x2=3.10/3.65/2.10 | ou2.5=1.65/2.25,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1497605,IFK Norrkoping,Varbergs BoIS FC,Superettan,Sweden,114,2026,2026-06-15T17:05:00+00:00,2H,Norrkopings Idrottspark,378,2171,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,IFK Norrkoping,Double chance : IFK Norrkoping or draw,51.7,48.3,42,58,37,63,50,50,2.15,3.60,3.00,2.35,1.53,1.67,2.20,2.65,1.48,prediction_winner=IFK Norrkoping | pred_total_home_away=51.7/48.3 | 1x2=2.15/3.60/3.00 | ou2.5=1.67/2.20,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1511149,Nyköping,Smedby,Division 2 - Södra Svealand,Sweden,595,2026,2026-06-15T17:15:00+00:00,HT,,6691,12650,DIAGNOSTIC_ONLY_NO_SCORING,EXECUTED_WITH_DATA,NO_DIAGNOSTIC_ONLY,YES,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,DIAGNOSTIC_ONLY_NO_SCORING,Diagnostic-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1510606,Vänersborgs IF,Herrestads,Division 2 - Norra Götaland,Sweden,592,2026,2026-06-15T17:30:00+00:00,1H,,6713,18422,DIAGNOSTIC_ONLY_NO_SCORING,EXECUTED_WITH_DATA,NO_DIAGNOSTIC_ONLY,YES,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,DIAGNOSTIC_ONLY_NO_SCORING,Diagnostic-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1550764,Campos AA,Uni Souza,Carioca C,Brazil,1106,2026,2026-06-15T17:45:00+00:00,PST,,13110,23641,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Campos AA,Winner : Campos AA,64.2,35.8,73,27,65,35,58,42,,,,,,,,,,prediction_winner=Campos AA | pred_total_home_away=64.2/35.8,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1508782,KA Akureyri,Fram Reykjavik,Úrvalsdeild,Iceland,164,2026,2026-06-15T18:00:00+00:00,1H,,272,2117,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Fram Reykjavik,Double chance : draw or Fram Reykjavik,46.7,53.3,41,59,36,64,59,41,2.75,3.85,2.10,1.55,2.30,1.36,2.95,1.91,1.83,prediction_winner=Fram Reykjavik | pred_total_home_away=46.7/53.3 | 1x2=2.75/3.85/2.10 | ou2.5=1.36/2.95,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1550769,Tigres do Brasil,Uniao Central,Carioca C,Brazil,1106,2026,2026-06-15T18:00:00+00:00,PST,,13119,23642,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Tigres do Brasil,Double chance : Tigres do Brasil or draw,68.3,31.8,63,37,50,50,67,33,,,,,,,,,,prediction_winner=Tigres do Brasil | pred_total_home_away=68.3/31.8,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1499945,Defensores de Cambaceres,Berazategui,Primera C,Argentina,132,2026,2026-06-15T18:30:00+00:00,SUSP,,8392,8382,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Berazategui,Combo Double chance : draw or Berazategui and -3.5 goals,41.7,58.3,54,46,50,50,44,56,3.30,2.80,2.25,2.75,1.40,2.55,1.45,4.50,1.17,prediction_winner=Berazategui | pred_total_home_away=41.7/58.3 | 1x2=3.30/2.80/2.25 | ou2.5=2.55/1.45,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1499952,Sacachispas,Argentino Rosario,Primera C,Argentina,132,2026,2026-06-15T18:30:00+00:00,NS,Estadio Beto Larrosa,1942,8389,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Sacachispas,Double chance : Sacachispas or draw,59.0,41.0,53,47,45,55,71,29,1.95,2.90,4.10,2.75,1.40,2.70,1.42,,,prediction_winner=Sacachispas | pred_total_home_away=59.0/41.0 | 1x2=1.95/2.90/4.10 | ou2.5=2.70/1.42,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1499953,Sportivo Barracas,General Lamadrid,Primera C,Argentina,132,2026,2026-06-15T18:30:00+00:00,NS,,1931,1955,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,General Lamadrid,Combo Double chance : draw or General Lamadrid and -3.5 goals,45.3,54.7,44,56,36,64,50,50,2.45,2.75,3.00,2.80,1.38,2.85,1.38,,,prediction_winner=General Lamadrid | pred_total_home_away=45.3/54.7 | 1x2=2.45/2.75/3.00 | ou2.5=2.85/1.38,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1500177,Fénix,Leones de Rosario,Primera C,Argentina,132,2026,2026-06-15T18:30:00+00:00,NS,,8374,27282,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Leones de Rosario,Combo Double chance : draw or Leones de Rosario and -3.5 goals,32.0,68.0,33,67,25,75,50,50,,,,,,,,,,prediction_winner=Leones de Rosario | pred_total_home_away=32.0/68.0,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-15,2026-06-15T19:12:01+01:00,1489377,Belgium,Egypt,World Cup,World,1,2026,2026-06-15T19:00:00+00:00,NS,Lumen Field,1,32,DIAGNOSTIC_ONLY_NO_SCORING,EXECUTED_WITH_DATA,NO_DIAGNOSTIC_ONLY,YES,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,DIAGNOSTIC_ONLY_NO_SCORING,Diagnostic-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
