target_date,generated_at,dispatch_rank,route_rank,route_decision,gate_status,fixture_id,home_team,away_team,market_primary,dispatch_status,dispatch_allowed,dispatch_reason,manual_command,safe_execution_phase,auto_run,production_change,guardrail_status
2026-06-15,2026-06-15T03:32:31+01:00,1,1,WAIT_FOR_POST_RESULTS,POST_RESULTS_REQUIRED,,,,UNKNOWN,WAIT_POST_RESULTS,NO,Post-result command is not safe until fixtures are finished.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-15 --timezone Atlantic/Canary --mode post,post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-15,2026-06-15T03:32:31+01:00,2,2,REBUILD_AFTER_POST,DEPENDENCY_WAIT_POST,,,,UNKNOWN,WAIT_POST_DEPENDENCY,NO,Learning rebuild depends on post-result labeling first.,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-15 --timezone Atlantic/Canary,after_post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-15,2026-06-15T03:32:31+01:00,3,3,REBUILD_AFTER_POST,DEPENDENCY_WAIT_POST,,,,UNKNOWN,WAIT_POST_DEPENDENCY,NO,Learning rebuild depends on post-result labeling first.,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-15 --timezone Atlantic/Canary,after_post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-15,2026-06-15T03:32:31+01:00,4,4,REBUILD_AFTER_POST,DEPENDENCY_WAIT_POST,,,,UNKNOWN,WAIT_POST_DEPENDENCY,NO,Learning rebuild depends on post-result labeling first.,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-15 --timezone Atlantic/Canary,after_post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-15,2026-06-15T03:32:31+01:00,5,5,PRELOCK_CONTEXT_MISSING,MANUAL_TIMING_REVIEW,1548054,Almeria,Castellón,OVER_2_5,MANUAL_TIMING_REVIEW_REQUIRED,NO,Daily run plan lacks timing context; operator must inspect before dispatch.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-15 --timezone Atlantic/Canary --mode prelock --window-minutes 90,manual_timing_review,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
