target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-15,2026-06-16T00:16:47+01:00,LOCAL_RAW_CANDIDATES_FOUND,1797,72,500,"Review accepted rows, then feed normal scoring gates.",NO,NO
