target_date,generated_at,registry_rules,rows_reviewed,in_sample_rows,out_of_sample_rows,pending_rows,evaluated_rows,oos_evaluated_rows,oos_hit_rows,oos_miss_rows,oos_void_rows,oos_hit_rate_pct,oos_hit_or_void_rate_pct,oos_class_counts,oos_outcome_counts,rule_market_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-15,2026-06-15T14:33:25+01:00,20,142,3,18,121,21,18,13,5,0,72.2,72.2,PENDING_RESULT=121; OUT_OF_SAMPLE=18; IN_SAMPLE_BOOTSTRAP=3,PENDING_RESULT=121; HIT=16; MISS=5,OVER_1_5=78; API_DNB=26; API_DOUBLE_CHANCE=26; UNDER_3_5=12,NO_RULE_ACTIVATION_PERMISSION=142,NO_PICK_PERMISSION=142,NO_STAKE_PERMISSION=142,Collect future OUT_OF_SAMPLE rows. No rule activation before sufficient out-of-sample sample size.,NO,NO
