target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-06-15,1526851,Serie C,Brazil,Maringá,Maranhão,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
