market_primary,n_total,n_settled,wins,losses,pushes,win_rate_no_push,roi_units,avg_primary_edge,report_type,edge_floor_band,execution_verdict
BTTS_YES,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.1001,by_market_primary,,
HOME_WIN,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.2862,by_market_primary,,
OVER_1_5,3.0,3.0,3.0,0.0,0.0,1.0,1.47,0.1439,by_market_primary,,
OVER_2_5,7.0,7.0,4.0,3.0,0.0,0.5714,-0.3,0.1663,by_market_primary,,
,12.0,12.0,7.0,5.0,0.0,0.5833,-0.83,0.1652,by_edge_floor_band,STRONG,
,2.0,2.0,0.0,2.0,0.0,0.0,-2.0,0.232,by_execution_verdict,,CORE_SHORTLIST
,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.1975,by_execution_verdict,,TOP_CORE
,9.0,9.0,7.0,2.0,0.0,0.7778,2.17,0.1467,by_execution_verdict,,WATCH
ACTIONABLE_ONLY,9.0,9.0,5.0,4.0,0.0,0.5556,-0.8,0.1908,actionable_summary,,
