forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used
1,1387952,Ligue 1,Lens,Paris Saint Germain,OVER_2_5,"Open, active match with both penalty boxes reached often; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 4.6; stats=FULL.",2-3,1-2,1.6-2.4,2.3-3.0,14-18,10-14,5-7,4-6,8-12,home 49-57% / away 43-51%,"Pick wins if the projected chance volume turns into three goals, usually via early tempo or both teams contributing.",Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,4.1-5.2,Away slight lean,open exchange,HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage
2,1544063,League One,Stockport County,Stevenage,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.5; stats=FULL.",2-2,1-2,1.5-2.2,1.3-2.0,14-18,8-12,5-7,4-6,8-12,home 56-64% / away 36-44%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,2.9-4.0,Either side,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage
