date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,recent_schedule_balance_delta,home_recent_schedule_matches_used,away_recent_schedule_matches_used,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_events_checked_last5,away_recent_events_checked_last5,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_confidence_adjustment_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_sample_cleanliness_flag,home_recent_event_coverage_flag,away_recent_event_coverage_flag,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_structure_depth_status,league_coverage_uncertainty_penalty,league_stats_reliability_multiplier,league_quality_score,old_data_count,prior_data_count,standings_data_count,recent_stats_data_count,injuries_data_count,data_quality_score,data_warning,home_absences_num,away_absences_num,home_availability_unknown_penalty,away_availability_unknown_penalty,availability_uncertainty_penalty,availability_known_risk_score,availability_attack_penalty,lineup_score_nudge,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,recent_lab_context_score,attack_environment_score,recent_stats_process_score,home_goal_path_score,away_goal_path_score,home_rank_strength,away_rank_strength,team_edge_raw,team_edge_score,home_motivation_num,away_motivation_num,motivation_total_score,absences_noise_penalty,standings_context_score,vsigma_pre_score,vsigma_priority,market_family_hint,is_two_leg_tie,tie_context_status,tie_state_label,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_adjustment_applied,tie_adjustment_note
2026-05-13,2026-05-13T20:30:00+01:00,1778700600,La Liga,140,2025,1391169,NS,Alaves,542,Barcelona,529,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2026-05-13T15:13:50.539096+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.125,2.625,2.125,1.75,2.375,0.75,1.0,0.875,0.0,0.375,1.0,0.5,1.0,0.75,0.875,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.2,11.4,4.2,4.6,46.6,6.2,6.0,12.0,2.6,1.6,4.4,5.0,5.0,1.0,1.0,14.2,8.8,5.8,2.8,70.8,5.2,3.8,9.8,1.8,2.8,3.2,FULL,2026-05-13T15:13:54.511321+00:00,4.0,6.0,1.0,1.0,3.2,4.8,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T15:13:56.256868+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,256.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.543479+00:00,19.0,37.0,-13.0,35.0,41.0,54.0,1.0,1.0,91.0,60.0,35.0,91.0,31.0,1.0,20.0,2026-05-13T15:13:58.708165+00:00,3.38,4.0,2.17,1.53,2.63,1.19,5.5,1.58,2.49,2.46,1.64,,,,,,13.0,182.0,6395.0,0.2959,0.25,0.4608,0.6536,0.3802,0.8403,0.1818,0.6329,0.4016,0.4065,0.6098,,,,,,2026-05-13T15:13:59.853121+00:00,OK,TIER_1,1,spain_la_liga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,3.2,4.8,0.0,0.0,0.0,8.0,0.1,0.0,1.0,1.0,0.0,20.0,3.8,16.84,19.97,0.0526315789473684,1.0,-30.28,16.0,0.0,0.0,0.0,0.1,4.88,98.78,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premier League,39,2025,1379275,NS,Manchester City,50,Crystal Palace,52,England,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2026-05-13T15:13:50.539037+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.375,1.625,2.25,1.5,0.875,1.375,1.0,0.75,0.5,0.25,0.5,0.625,0.875,0.875,0.75,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,21.6,9.6,6.4,3.2,66.2,10.0,4.0,9.2,1.0,0.6,8.2,5.0,5.0,1.0,1.0,9.8,13.0,3.8,3.8,42.6,3.0,7.4,12.2,2.4,1.2,1.0,FULL,2026-05-13T15:13:54.714320+00:00,6.0,8.0,1.0,1.0,4.0,8.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T15:13:56.276359+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,226.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.571857+00:00,2.0,74.0,40.0,35.0,72.0,32.0,1.0,15.0,44.0,-6.0,35.0,38.0,44.0,0.5,20.0,2026-05-13T15:13:58.717786+00:00,1.24,8.0,15.5,1.79,2.12,1.1,9.0,1.33,3.7,1.91,2.14,,,,,,13.0,185.0,6056.0,0.8065,0.125,0.0645,0.5587,0.4717,0.9091,0.1111,0.7519,0.2703,0.5236,0.4673,,,,,,2026-05-13T15:13:59.909673+00:00,OK,TIER_1,1,england_premier_league,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,4.0,8.0,0.0,0.0,0.0,12.0,0.1,0.0,1.0,1.0,0.0,19.44,3.8,19.97,13.11,0.9473684210526316,0.2631578947368421,23.02,16.0,0.0,0.0,0.0,0.1,4.34,97.68,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T18:00:00+01:00,1778691600,La Liga,140,2025,1391178,NS,Villarreal,533,Sevilla,536,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2026-05-13T15:13:50.538662+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.125,0.875,2.0,0.875,1.0,1.75,0.875,0.625,0.0,0.125,0.875,0.5,0.875,0.75,0.625,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,12.8,4.2,3.6,45.4,4.2,7.4,11.0,2.4,1.8,3.6,5.0,5.0,1.0,1.0,10.8,9.8,1.8,3.2,40.0,5.6,4.2,13.4,3.0,2.0,3.0,FULL,2026-05-13T15:13:54.612977+00:00,4.0,6.0,1.0,1.0,3.6,6.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T15:13:56.265285+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,106.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.557694+00:00,3.0,69.0,25.0,35.0,65.0,40.0,1.0,13.0,40.0,-13.0,35.0,43.0,56.0,0.0,20.0,2026-05-13T15:13:58.712719+00:00,2.11,3.57,4.33,1.75,2.18,1.29,4.1,1.89,2.06,3.1,1.42,,,,,,13.0,182.0,6114.0,0.4739,0.2801,0.2309,0.5714,0.4587,0.7752,0.2439,0.5291,0.4854,0.3226,0.7042,,,,,,2026-05-13T15:13:59.881271+00:00,OK,TIER_1,1,spain_la_liga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,3.6,6.0,0.0,0.0,0.0,9.6,0.1,0.0,1.0,1.0,0.0,16.73,3.26,19.18,11.2,0.8947368421052632,0.368421052631579,24.82,16.0,0.0,0.0,0.0,0.1,3.62,94.25,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Ligue 1,61,2025,1387952,NS,Lens,116,Paris Saint Germain,85,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,2026-05-13T15:13:50.539041+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,2.125,2.25,2.375,1.625,1.125,0.875,1.0,0.125,0.5,0.75,0.5,0.875,1.0,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,22.4,8.4,7.8,2.2,64.4,8.4,2.2,11.0,1.8,2.0,5.2,5.0,5.0,1.0,1.0,16.4,10.0,6.8,4.4,57.2,6.6,3.8,9.4,2.2,1.2,4.6,FULL,2026-05-13T15:13:54.645996+00:00,6.0,14.0,1.0,1.0,6.0,14.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T15:13:56.269576+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,226.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.561939+00:00,2.0,67.0,29.0,32.0,62.0,33.0,1.0,1.0,73.0,44.0,32.0,71.0,27.0,1.0,18.0,2026-05-13T15:13:58.714077+00:00,3.45,4.04,2.16,1.44,2.88,1.15,6.0,1.47,2.75,2.22,1.77,,,,,,13.0,181.0,5893.0,0.2899,0.2475,0.463,0.6944,0.3472,0.8696,0.1667,0.6803,0.3636,0.4505,0.565,,,,,,2026-05-13T15:13:59.890784+00:00,OK,TIER_1,1,france_ligue_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,6.0,14.0,0.0,0.0,0.0,20.0,0.1,0.0,1.0,1.0,0.0,20.0,3.8,19.78,19.97,0.9411764705882352,1.0,-6.66,7.33,0.0,0.0,0.0,0.1,6.31,91.54,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premiership,179,2025,1540030,NS,Motherwell,256,Celtic,247,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T15:13:50.539053+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,2.375,1.25,2.125,1.75,1.0,0.75,0.75,0.25,0.25,0.625,0.625,0.75,0.75,0.625,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.2,13.0,4.2,4.4,55.4,4.4,4.2,11.8,2.8,2.8,2.6,5.0,5.0,1.0,1.0,16.25,7.0,5.8,2.6,60.0,6.8,4.6,12.4,1.6,2.25,5.75,FULL,2026-05-13T15:13:54.850973+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T15:13:56.288663+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,226.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.590961+00:00,4.0,58.0,23.0,36.0,56.0,33.0,0.5,2.0,76.0,29.0,36.0,67.0,38.0,1.0,12.0,2026-05-13T15:13:58.724293+00:00,4.81,4.46,1.73,1.57,2.4,1.18,5.5,1.57,2.52,2.45,1.62,,,,,,13.0,163.0,5302.0,0.2079,0.2242,0.578,0.6369,0.4167,0.8475,0.1818,0.6369,0.3968,0.4082,0.6173,,,,,,2026-05-13T15:13:59.940359+00:00,OK,TIER_2,2,scotland_premiership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.25,3.8,13.35,19.91,0.7272727272727273,0.9090909090909092,-16.06,16.0,0.0,0.0,0.0,0.0,5.02,90.27,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premiership,179,2025,1540029,NS,Heart Of Midlothian,254,Falkirk,1389,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T15:13:50.539049+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.375,1.375,1.5,1.5,0.75,1.875,0.875,0.875,0.375,0.25,0.5,0.75,0.5,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.0,10.4,5.6,2.2,57.4,5.6,4.4,10.8,1.8,1.0,4.0,5.0,4.0,0.8,1.0,12.0,15.5,4.0,6.5,45.5,3.25,5.25,13.25,3.25,1.5,2.0,PARTIAL,2026-05-13T15:13:54.820371+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T15:13:56.285042+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,226.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.586426+00:00,1.0,77.0,32.0,36.0,63.0,31.0,1.0,6.0,49.0,-6.0,36.0,48.0,54.0,0.0,12.0,2026-05-13T15:13:58.722965+00:00,1.45,5.01,8.0,1.91,1.95,1.23,4.5,1.72,2.26,2.88,1.48,,,,,,13.0,161.0,4985.0,0.6897,0.1996,0.125,0.5236,0.5128,0.813,0.2222,0.5814,0.4425,0.3472,0.6757,,,,,,2026-05-13T15:13:59.931563+00:00,OK,TIER_2,2,scotland_premiership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.37,3.42,19.1,13.12,1.0,0.5454545454545454,19.28,16.0,0.0,0.0,0.0,0.0,4.07,88.44,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T20:00:00+01:00,1778698800,Premiership,179,2025,1540031,NS,Rangers,257,Hibernian,249,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T15:13:50.539057+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.125,2.5,1.25,1.625,1.25,0.875,0.625,0.25,0.375,0.75,0.5,0.75,0.75,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,17.6,9.4,7.0,3.6,57.4,5.2,2.8,12.8,1.6,1.333,4.8,5.0,5.0,1.0,1.0,4.8,17.0,1.4,4.4,36.4,2.0,7.6,8.4,3.0,2.2,1.0,FULL,2026-05-13T15:13:54.885620+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T15:13:56.290998+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,226.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.596132+00:00,3.0,69.0,31.0,36.0,70.0,39.0,0.5,5.0,54.0,14.0,36.0,56.0,42.0,0.0,12.0,2026-05-13T15:13:58.725635+00:00,1.65,4.6,5.6,1.67,2.23,1.19,5.4,1.6,2.5,2.55,1.6,,,,,,13.0,162.0,5087.0,0.6061,0.2174,0.1786,0.5988,0.4484,0.8403,0.1852,0.625,0.4,0.3922,0.625,,,,,,2026-05-13T15:13:59.947979+00:00,OK,TIER_2,2,scotland_premiership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.06,3.77,20.0,13.15,0.8181818181818181,0.6363636363636364,12.43,13.67,0.0,0.0,0.0,0.0,3.13,86.86,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T18:00:00+01:00,1778691600,La Liga,140,2025,1391172,NS,Espanyol,540,Athletic Club,531,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2026-05-13T15:13:50.538658+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.375,1.125,0.5,1.25,1.5,1.75,0.5,0.625,0.25,0.125,0.5,0.5,0.625,0.75,0.375,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.8,15.8,2.6,6.2,36.8,4.4,5.4,16.4,3.8,2.6,3.2,5.0,5.0,1.0,1.0,10.2,8.6,3.2,4.6,52.0,6.8,3.6,12.6,2.25,0.75,3.0,FULL,2026-05-13T15:13:54.543394+00:00,8.0,8.0,1.0,1.0,7.2,8.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-13T15:13:56.259947+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,106.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.548489+00:00,17.0,39.0,-15.0,35.0,38.0,53.0,1.0,9.0,44.0,-11.0,35.0,40.0,51.0,0.0,20.0,2026-05-13T15:13:58.709976+00:00,2.86,3.29,2.76,1.91,1.92,1.4,3.2,2.25,1.75,4.2,1.27,,,,,,13.0,182.0,5980.0,0.3497,0.304,0.3623,0.5236,0.5208,0.7143,0.3125,0.4444,0.5714,0.2381,0.7874,,,,,,2026-05-13T15:13:59.862604+00:00,OK,TIER_1,1,spain_la_liga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,30,8,16,9,16,4,28.0,OK_FULL_STATS,7.2,8.0,0.0,0.0,0.0,15.2,0.1,0.0,1.0,1.0,0.0,13.68,3.11,11.69,14.47,0.1578947368421053,0.5789473684210527,-8.74,9.61,0.0,0.0,0.0,0.1,2.78,83.97,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
2026-05-13,2026-05-13T19:00:00+01:00,1778695200,Eerste Divisie,89,2025,1544690,NS,Almere City FC,419,Willem II,195,Netherlands,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-13T15:13:50.539005+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.875,2.625,2.375,1.875,1.625,0.5,1.0,0.875,0.125,0.625,0.875,0.25,1.0,0.625,1.0,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,2.0,0.4,1.0,17.0,11.0,6.5,5.5,51.0,6.0,2.5,11.5,1.0,1.0,2.5,5.0,4.0,0.8,1.0,13.5,11.25,5.5,2.25,44.75,6.75,5.5,8.75,1.25,1.667,4.25,SPARSE,2026-05-13T15:13:54.751171+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-13T15:13:56.278918+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,166.04,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-13T15:13:57.575864+00:00,5.0,58.0,15.0,38.0,78.0,63.0,0.5,3.0,68.0,17.0,38.0,59.0,42.0,1.0,20.0,2026-05-13T15:13:58.720221+00:00,2.34,3.6,3.03,1.57,2.4,1.23,4.5,1.72,2.2,2.75,1.5,,,,,,12.0,131.0,3240.0,0.4274,0.2778,0.33,0.6369,0.4167,0.813,0.2222,0.5814,0.4545,0.3636,0.6667,,,,,,2026-05-13T15:13:59.916465+00:00,OK,TIER_2,2,netherlands_eerste_divisie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.95,23,8,16,9,16,0,28.0,OK_FULL_STATS,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.88,2.28,14.86,18.72,0.7894736842105263,0.8947368421052632,-7.31,8.04,0.0,0.0,0.0,0.0,5.09,83.01,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,0,NOT_TWO_LEG_TIE,,,,0,0,0,0,
