market_family,failure_mode,drift_status,clv_direction,league,n,wins,losses,profit_units,roi_percent,avg_clv_delta,recommendation,recommendation_reason
OVER_1_5,LOW_CONVERSION,WATCH_PATTERN,CLV_FLAT,ALL,4,2,2,-0.9,-22.5,0.0,SAMPLE_TOO_SMALL,Fewer than 10 settled rows; collect more snapshots before changing thresholds.
OVER_1_5,LOW_CONVERSION,WATCH_PATTERN,CLV_UNAVAILABLE,ALL,7,3,3,-1.35,-19.285714,,SAMPLE_TOO_SMALL,Fewer than 10 settled rows; collect more snapshots before changing thresholds.
OVER_2_5,LOW_CONVERSION,NO_DRIFT,CLV_FLAT,ALL,1,1,0,0.52,52.0,0.0,SAMPLE_TOO_SMALL,Fewer than 10 settled rows; collect more snapshots before changing thresholds.
