date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-05-03,OK,API-SPORTS_DIRECT,1276.0,,,,,,
2026-05-03T00:15:00+01:00,MATCHED,,,1490254.0,FT,Inter Miami,Orlando City SC,3.0,4.0
2026-05-03T00:30:00+01:00,MATCHED,,,1490255.0,FT,Philadelphia Union,Nashville SC,0.0,0.0
2026-05-03T00:30:00+01:00,MATCHED,,,1490256.0,FT,Columbus Crew,Minnesota United FC,2.0,3.0
2026-05-03T00:30:00+01:00,MATCHED,,,1490257.0,FT,Atlanta United FC,CF Montreal,3.0,1.0
2026-05-03T00:30:00+01:00,MATCHED,,,1490258.0,FT,New York Red Bulls,FC Dallas,0.0,2.0
2026-05-03T00:30:00+01:00,MATCHED,,,1490259.0,FT,New England Revolution,Charlotte,1.0,0.0
2026-05-03T00:30:00+01:00,MATCHED,,,1492240.0,FT,Atletico Paranaense,Gremio,0.0,0.0
2026-05-03T01:00:00+01:00,MATCHED,,,1492243.0,FT,Cruzeiro,Atletico-MG,1.0,3.0
2026-05-03T01:30:00+01:00,MATCHED,,,1490260.0,FT,Chicago Fire,FC Cincinnati,2.0,3.0
2026-05-03T01:30:00+01:00,MATCHED,,,1490261.0,FT,Houston Dynamo,Colorado Rapids,1.0,0.0
2026-05-03T02:30:00+01:00,MATCHED,,,1490262.0,FT,San Diego,Los Angeles FC,2.0,2.0
2026-05-03T03:30:00+01:00,MATCHED,,,1490263.0,FT,Los Angeles Galaxy,Vancouver Whitecaps,1.0,1.0
2026-05-03T06:03:00+01:00,MATCHED,,,1504785.0,FT,Tokyo Verdy,Kashiwa Reysol,1.0,0.0
2026-05-03T07:00:00+01:00,MATCHED,,,1504786.0,PEN,Cerezo Osaka,Avispa Fukuoka,1.0,1.0
2026-05-03T08:00:00+01:00,MATCHED,,,1504787.0,PEN,Kashima,Machida Zelvia,1.0,1.0
2026-05-03T09:00:00+01:00,MATCHED,,,1504788.0,FT,V-varen Nagasaki,Nagoya Grampus,1.0,2.0
2026-05-03T11:15:00+01:00,MATCHED,,,1381148.0,FT,FC Volendam,Heerenveen,0.0,2.0
2026-05-03T11:30:00+01:00,MATCHED,,,1378205.0,FT,Bologna,Cagliari,0.0,0.0
2026-05-03T12:00:00+01:00,MATCHED,,,1540024.0,FT,Hibernian,Celtic,1.0,2.0
2026-05-03T12:30:00+01:00,MATCHED,,,1388894.0,FT,SV Elversberg,SC Paderborn 07,5.0,1.0
2026-05-03T12:30:00+01:00,MATCHED,,,1388895.0,FT,SpVgg Greuther Fürth,1. FC Nürnberg,1.0,1.0
2026-05-03T12:30:00+01:00,MATCHED,,,1388896.0,FT,Hannover 96,Preußen Münster,3.0,3.0
2026-05-03T12:30:00+01:00,MATCHED,,,1388898.0,FT,Karlsruher SC,SV Darmstadt 98,2.0,1.0
2026-05-03T12:30:00+01:00,MATCHED,,,1388899.0,FT,1. FC Magdeburg,Hertha BSC,1.0,0.0
2026-05-03T12:30:00+01:00,MATCHED,,,1536993.0,FT,KV Mechelen,Gent,1.0,0.0
2026-05-03T13:00:00+01:00,MATCHED,,,1391151.0,FT,Celta Vigo,Elche,3.0,1.0
2026-05-03T13:00:00+01:00,MATCHED,,,1392173.0,FT,Racing Santander,Huesca,4.0,2.0
2026-05-03T13:00:00+01:00,MATCHED,,,1494158.0,FT,Hammarby FF,Vasteras SK FK,3.0,0.0
2026-05-03T13:00:00+01:00,MATCHED,,,1494159.0,FT,Malmo FF,Mjallby AIF,2.0,3.0
