date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-05-28,Atlantic/Canary,141,141,123,12,12,9,9,5,0,5,0,0,4,0,0,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-28,2026-05-27T23:42:51.128497+00:00
