target_date,generated_at,fixture_id,home_team,away_team,status,actual_home_goals,actual_away_goals,actual_total_goals,actual_home_sot,actual_away_sot,actual_total_sot,actual_home_shots,actual_away_shots,actual_total_shots,actual_home_corners,actual_away_corners,actual_total_corners,actual_home_cards,actual_away_cards,actual_total_cards,actual_home_fouls,actual_away_fouls,actual_total_fouls,actual_home_xg,actual_away_xg,actual_total_xg,actual_home_big,actual_away_big,actual_total_big,available_metrics,actuals_verdict,source_guard,auto_apply,production_change
2026-05-28,2026-05-28T19:20:25+01:00,1535220,RB Bragantino,Carabobo FC,FT,2,0,2,7,4,11,21,9,30,4,5,9,3,2,5,13,4,17,0,0,0,0,0,0,goals; sot; shots; corners; cards; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1535228,River Plate,Blooming,FT,3,0,3,9,1,10,22,2,24,8,0,8,1,1,2,19,11,30,0,0,0,0,0,0,goals; sot; shots; corners; cards; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1535315,Bolívar,Independ. Rivadavia,FT,1,3,4,6,7,13,16,13,29,8,2,10,2,4,6,7,11,18,0,0,0,0,0,0,goals; sot; shots; corners; cards; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1535317,Corinthians,Platense,FT,0,2,2,5,5,10,14,10,24,5,4,9,2,2,4,5,14,19,0,0,0,0,0,0,goals; sot; shots; corners; cards; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1535321,Fluminense,Deportivo La Guaira,FT,3,1,4,3,3,6,7,10,17,2,1,3,,,,11,9,20,0,0,0,0,0,0,goals; sot; shots; corners; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1535328,Penarol,Santa Fe,FT,0,1,1,4,3,7,22,5,27,9,2,11,2,2,4,9,21,30,0,0,0,0,0,0,goals; sot; shots; corners; cards; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1533663,Petrojet,El Gouna FC,FT,1,2,3,3,6,9,9,14,23,2,7,9,,,,13,13,26,0,0,0,0,0,0,goals; sot; shots; corners; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1533657,El Geish,Wadi Degla,FT,0,2,2,,,,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,goals; shots; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
2026-05-28,2026-05-28T19:20:25+01:00,1533661,Ismaily SC,Pharco,FT,1,2,3,5,5,10,13,8,21,3,0,3,2,3,5,8,10,18,0,0,0,0,0,0,goals; sot; shots; corners; cards; fouls; xg; big,FINAL_ACTUALS_AVAILABLE,DATED_INPUT_ONLY,NO,NO
