target_date,generated_at,portfolio_verdict,rows_reviewed,status_counts,recommended_stance,top_pick,top_market,top_status,auto_apply,production_change
2026-05-28,2026-05-28T09:27:07+01:00,REVIEW_ONLY_PORTFOLIO,2,REVIEW_ONLY=1; LIVE_ONLY_OR_SYMBOLIC=1,No premium; review/live/low stake only.,Palmeiras vs Junior,BTTS_YES,REVIEW_ONLY,NO,NO
