summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,1,1.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,result_available_rows,1,1.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,pending_rows,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,unmatched_rows,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,bet_rows,1,1.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,lean_play_rows,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,premium_rows,1,1.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,standard_rows,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,wins,1,1.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,losses,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,pushes,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,voids,1,0.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,profit_units_total,1,1.3,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,roi_percent,1,130.0,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,avg_execution_score,1,124.731739,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
overall,avg_primary_edge,1,0.155217,,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,shortlist_rows,1,1.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,result_available_rows,1,1.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,pending_rows,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,unmatched_rows,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,bet_rows,1,1.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,lean_play_rows,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,premium_rows,1,1.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,standard_rows,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,wins,1,1.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,losses,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,pushes,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,voids,1,0.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,profit_units_total,1,1.3,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,roi_percent,1,130.0,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,avg_execution_score,1,124.731739,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_execution_bucket,avg_primary_edge,1,0.155217,APPROVED_PREMIUM,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,shortlist_rows,1,1.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,result_available_rows,1,1.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,pending_rows,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,unmatched_rows,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,bet_rows,1,1.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,lean_play_rows,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,premium_rows,1,1.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,standard_rows,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,wins,1,1.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,losses,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,pushes,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,voids,1,0.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,profit_units_total,1,1.3,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,roi_percent,1,130.0,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,avg_execution_score,1,124.731739,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_final_recommendation,avg_primary_edge,1,0.155217,BET,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,shortlist_rows,1,1.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,result_available_rows,1,1.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,pending_rows,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,unmatched_rows,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,bet_rows,1,1.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,lean_play_rows,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,premium_rows,1,1.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,standard_rows,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,wins,1,1.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,losses,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,pushes,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,voids,1,0.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,profit_units_total,1,1.3,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,roi_percent,1,130.0,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,avg_execution_score,1,124.731739,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_execution_shortlist_source,avg_primary_edge,1,0.155217,PREMIUM_CORE,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_league,shortlist_rows,1,1.0,CONMEBOL Libertadores,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_league,result_available_rows,1,1.0,CONMEBOL Libertadores,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
by_league,pending_rows,1,0.0,CONMEBOL Libertadores,2026-05-28,2026-05-29T18:18:22+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-28-20260529T181822Z
