target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-07-16,2026-07-16T10:34:56+01:00,1554428,Malisheva,Vllaznia Shkodër,UEFA Europa Conference League,World,2026-07-15T14:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,5,0,5,0,2,0,,,,,YES,3,1,NO,NO
2026-07-16,2026-07-16T10:34:56+01:00,1554375,Atert Bissen,KI Klaksvik,UEFA Champions League,World,2026-07-15T18:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,2,1,2,1,1,,,,,YES,3,2,NO,NO
2026-07-16,2026-07-16T10:34:56+01:00,1554388,Universitatea Craiova,ML Vitebsk,UEFA Champions League,World,2026-07-15T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,0,1,0,0,0,,,,,YES,3,3,NO,NO
