target_date,generated_at,fixture_id,home_team,away_team,market,candidate_origin,market_direction_source,max_execution_permission,real_data_strength,proxy_reason,allowed_downstream_use,source_files,auto_apply,production_change
2026-06-18,2026-06-18T12:36:00+01:00,1495703,AC Oulu,Mariehamn,NO_CLEAR_STAT_MARKET,TRANSLATOR_ONLY,UNKNOWN,NO_BET,8,translator row exists without identifiable shortlist origin,NO_BET_ONLY,vsigma_forecast_market_translator.csv,NO,NO
