target_date,generated_at,rank,fixture_id,home_team,away_team,forecast_confidence,forecast_warning,portfolio_status,context_level,market_hint,stat_profile,primary_stat_market,secondary_stat_market,execution_permission,stake_band,translation_score,translation_reason,kill_switch,source_guard,auto_apply,production_change
2026-06-18,2026-06-18T12:36:00+01:00,1,1495703,AC Oulu,Mariehamn,LOW,PARTIAL_RECENT_STATS; SHOT_SAMPLE_WEAK; CORNER_SAMPLE_WEAK; CARD_SAMPLE_WEAK,NO_PORTFOLIO_CONTEXT,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,MEDIUM_TEMPO | MEDIUM_SHOT_VOLUME | MEDIUM_CORNER_VOLUME | MEDIUM_CARD_RISK | BALANCED_THREAT,NO_CLEAR_STAT_MARKET,NONE,NO_BET,NO_STAKE,-42,stat_score=0; confidence=LOW 55.6; portfolio=NO_PORTFOLIO_CONTEXT; no stat market has enough support,LOW_FORECAST_CONFIDENCE,DATED_INPUT_ONLY,NO,NO
