target_date,generated_at,rows_reviewed,trusted_rows,quarantine_rows,blocked_rows,trust_status_counts,next_action,auto_apply,production_change
2026-06-18,2026-06-18T17:45:51+01:00,131,121,8,2,TRUSTED_RAW_SOURCE=121; QUARANTINE_REVIEW=8; REJECTED_SOURCE_BLOCK=2,Only TRUSTED_RAW_SOURCE rows may be considered for scoring; quarantine/rejected rows remain diagnostic only.,NO,NO
