target_date,generated_at,rows_reviewed,finished_rows,pending_rows,accuracy_bucket_counts,api_1x2_counts,api_double_chance_counts,api_dnb_counts,over_1_5_counts,over_2_5_counts,under_3_5_counts,btts_counts,canonical_board_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-18,2026-06-18T12:40:14+01:00,69,18,51,PENDING_RESULT=51; STRONG_SIGNAL_VALIDATED=12; PARTIAL_SIGNAL_VALIDATED=5; SIGNAL_FAILED=1,PENDING_RESULT=51; HIT=13; MISS=5,PENDING_RESULT=51; HIT=15; MISS=3,PENDING_RESULT=51; HIT=13; MISS=3; VOID=2,PENDING_RESULT=51; HIT=16; MISS=2,PENDING_RESULT=51; HIT=13; MISS=5,PENDING_RESULT=51; MISS=9; HIT=9,PENDING_RESULT=51; MISS=10; HIT=8,NO_CANONICAL_BOARD_PERMISSION=69,NO_PICK_PERMISSION=69,NO_STAKE_PERMISSION=69,Use this ledger to calibrate signal buckets after results are final. Do not promote picks or stake from it.,NO,NO
