target_date,generated_at,ledger_key,fixture_id,home_team,away_team,primary_market,decision_bucket,translation_audit_status,translation_quality_label,market_family,result_source_status,actual_home_goals,actual_away_goals,actual_total_goals,actual_total_xg,actual_total_sot,actual_total_big,no_bet_audit_status,no_bet_quality_label,no_bet_evidence_profile,missed_opportunity_risk,protection_value_signal,learning_action,manual_review_required,audit_note,source_guard,auto_apply,production_change
2026-06-18,2026-06-18T00:57:12+01:00,2026-06-17|1495707|NO_CLEAR_STAT_MARKET,1495707,Gnistan,Lahti,NO_CLEAR_STAT_MARKET,NO_BET,TRANSLATION_PENDING_RESULT_OR_CAUSAL_REVIEW,PENDING,UNKNOWN_FAMILY,NO_FINAL_ACTUALS_FOUND,,,,,,,NO_BET_AUDIT_PENDING_FINAL_ACTUALS,PENDING,NO_POSTMATCH_PRESSURE_METRICS,PENDING,PENDING,WAIT_FOR_FINAL_ACTUALS,NO,Real No Bet row but final actuals are not available yet.,NO_BET_AUDIT_V1_NO_AUTO_APPLY,NO,NO
2026-06-18,2026-06-18T00:57:12+01:00,2026-06-17|1495708|NO_CLEAR_STAT_MARKET,1495708,SJK,VPS,NO_CLEAR_STAT_MARKET,NO_BET,TRANSLATION_PENDING_RESULT_OR_CAUSAL_REVIEW,PENDING,UNKNOWN_FAMILY,NO_FINAL_ACTUALS_FOUND,,,,,,,NO_BET_AUDIT_PENDING_FINAL_ACTUALS,PENDING,NO_POSTMATCH_PRESSURE_METRICS,PENDING,PENDING,WAIT_FOR_FINAL_ACTUALS,NO,Real No Bet row but final actuals are not available yet.,NO_BET_AUDIT_V1_NO_AUTO_APPLY,NO,NO
