target_date,generated_at,source_rows_reviewed,bridge_rows_written,promotion_ready_review_only_rows,blocked_rows,status_counts,signal_band_counts,promotion_permission_counts,pick_permission_counts,stake_permission_counts,auto_apply,production_change
2026-06-18,2026-06-18T12:39:45+01:00,120,120,86,34,PROMOTION_INPUT_READY_REVIEW_ONLY=86; COVERAGE_ONLY_NO_PROMOTION=34,WEAK_SIGNAL=43; MEDIUM_SIGNAL_REVIEW=42; HIGH_SIGNAL_REVIEW=27; LOW_SIGNAL_REVIEW=8,REVIEW_ONLY_PROMOTION_INPUT=86; NO_PROMOTION_PERMISSION=34,NO_PICK_PERMISSION=120,NO_STAKE_PERMISSION=120,NO,NO
