target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-18,2026-06-18T20:37:23+01:00,LOCAL_RAW_CANDIDATES_FOUND,1957,131,807,"Review accepted rows, then feed normal scoring gates.",NO,NO
