target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-18,2026-06-18T12:40:33+01:00,77,22,659,162,497,142,18,2,0,PENDING_RESULT=497; HIT=142; MISS=18; VOID=2,OVER_1_5=320; API_DNB=132; API_DOUBLE_CHANCE=132; UNDER_3_5=75,FUTURE_RULE_REVIEW_ONLY=359; WATCH_ONLY_COLLECT_TO_50_SAMPLE=300,SHADOW_ONLY=659,NO_RULE_ACTIVATION_PERMISSION=659,NO_PICK_PERMISSION=659,NO_STAKE_PERMISSION=659,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
