target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-06-18,2026-06-18T12:39:46+01:00,1524969,Seahorses,Redlands,USL League Two,USA,2026-06-18T02:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,2,3,2,3,2,2,,,,,YES,69,18,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1542415,Khovd Western,Khangarid,Premier League,Mongolia,2026-06-18T07:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,2,1,2,0,2,,,,,YES,69,19,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1542416,Khovd,Deren,Premier League,Mongolia,2026-06-18T10:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,2H,Second Half,84,0,4,,,0,0,,,,,NO,69,20,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510790,Gute,Falu BS,Division 2 - Norra Svealand,Sweden,2026-06-18T10:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,21,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1534765,Akademiya Ontustik,Yelimay Semey 2,1. Division,Kazakhstan,2026-06-18T12:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,22,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1457805,JKT Tanzania,Tanzania Prisons,Ligi kuu Bara,Tanzania,2026-06-18T13:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,23,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1477244,Pamba Jiji,Mtibwa Sugar,Ligi kuu Bara,Tanzania,2026-06-18T13:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,24,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1477246,Fountain Gate,Young Africans,Ligi kuu Bara,Tanzania,2026-06-18T13:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,25,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1534766,Arys,Kaspij Aktau 2,1. Division,Kazakhstan,2026-06-18T13:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,26,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1509146,Meshakhte,Gagra,Erovnuli Liga,Georgia,2026-06-18T13:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,27,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1553767,Renaissance Berkane,Olympique Safi,Botola Pro,Morocco,2026-06-18T14:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,28,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1553768,Olympique Dcheïra,FAR Rabat,Botola Pro,Morocco,2026-06-18T14:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,29,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1553769,Wydad AC,FUS Rabat,Botola Pro,Morocco,2026-06-18T14:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,30,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1553770,Yacoub El Mansour,Hassania Agadir,Botola Pro,Morocco,2026-06-18T14:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,31,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1534771,Turan Turkistan,Aktobe Jas,1. Division,Kazakhstan,2026-06-18T15:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,32,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1547547,Bamboutos,Bafmeng United,Elite Two,Cameroon,2026-06-18T12:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,33,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1547549,Tonnerre,Yafoot,Elite Two,Cameroon,2026-06-18T14:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,34,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1547550,Union Douala,Sable,Elite Two,Cameroon,2026-06-18T12:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,35,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1509144,Dinamo Tbilisi,Samgurali,Erovnuli Liga,Georgia,2026-06-18T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,36,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1519581,Elva,Viimsi,Esiliiga A,Estonia,2026-06-18T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,37,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1521624,Johvi Phoenix,Legion,Esiliiga B,Estonia,2026-06-18T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,38,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1521626,Luunja,JK Tabasalu,Esiliiga B,Estonia,2026-06-18T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,39,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1539004,Czechia,South Africa,World Cup,World,2026-06-18T16:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,40,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510612,Lidköping,Husqvarna,Division 2 - Norra Götaland,Sweden,2026-06-18T16:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,41,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1504468,Eskilsminne,Trollhättan,Ettan - Södra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,42,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1504469,Jonkopings Sodra,Lund,Ettan - Södra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,43,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1504471,Skövde AIK,Hässleholms IF,Ettan - Södra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,44,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1504472,Trelleborg,Rosengård,Ettan - Södra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,45,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1504473,Tvååker,Angelholms FF,Ettan - Södra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,46,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1505190,Gefle IF,Stockholm Internazionale,Ettan - Norra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,47,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1505191,Hammarby Talang,Järfälla,Ettan - Norra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,48,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1505194,Vasalund,Karlberg,Ettan - Norra,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,49,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510607,Grebbestad,Vänersborgs IF,Division 2 - Norra Götaland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,50,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510609,Herrestads,IFK Skövde,Division 2 - Norra Götaland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,51,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510793,Skiljebo,Franke,Division 2 - Norra Svealand,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,52,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510795,Viggbyholms IK,Angby,Division 2 - Norra Svealand,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,53,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510960,Karlskrona,Karlshamn,Division 2 - Södra Götaland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,54,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510962,Sölvesborg,Räppe,Division 2 - Södra Götaland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,55,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510963,Staffanstorp United,Linero,Division 2 - Södra Götaland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,56,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1511341,Torslanda,Västra Frölunda,Division 2 - Västra Götaland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,57,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1515764,Kubikenborg,Gottne,Division 2 - Norrland,Sweden,2026-06-18T17:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,58,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1505187,Arlanda,Stocksund,Ettan - Norra,Sweden,2026-06-18T17:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,59,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510608,Ahlafors,Skara,Division 2 - Norra Götaland,Sweden,2026-06-18T17:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,60,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510613,Vänersborgs FK,Stenungsund,Division 2 - Norra Götaland,Sweden,2026-06-18T17:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,61,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1505193,Sollentuna,FBK Karlstad,Ettan - Norra,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,62,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1510611,Kumla,Tord,Division 2 - Norra Götaland,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,63,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1511335,Böljan,Onsala,Division 2 - Västra Götaland,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,64,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1511336,Dalstorps,Astrio,Division 2 - Västra Götaland,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,65,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1511339,Lindome,Åstorp,Division 2 - Västra Götaland,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,66,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1511340,Qviding FIF,Galtabacks,Division 2 - Västra Götaland,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,67,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1515762,Storfors,Täfteå,Division 2 - Norrland,Sweden,2026-06-18T17:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,68,NO,NO
2026-06-18,2026-06-18T12:39:46+01:00,1489387,Canada,Qatar,World Cup,World,2026-06-18T22:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,NS,Not Started,,,,,,,,,,,,NO,69,69,NO,NO
