target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-07-31,2026-07-31T23:32:32+01:00,LOCAL_RAW_CANDIDATES_FOUND,3516,309,812,"Review accepted rows, then feed normal scoring gates.",NO,NO
