target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-07-28,2026-07-28T11:07:04+01:00,1494217,IF Brommapojkarna,Hammarby FF,Allsvenskan,Sweden,2026-07-26T12:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,1,1,1,0,0,,,,,YES,4,1,NO,NO
2026-07-28,2026-07-28T11:07:04+01:00,1494711,KFUM Oslo,Molde,Eliteserien,Norway,2026-07-26T15:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,2,4,2,4,1,1,,,,,YES,4,2,NO,NO
2026-07-28,2026-07-28T11:07:04+01:00,1492307,Remo,Vitoria,Serie A,Brazil,2026-07-26T22:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,2,0,2,0,1,0,,,,,YES,4,3,NO,NO
2026-07-28,2026-07-28T11:07:04+01:00,1494709,Aalesund,Viking,Eliteserien,Norway,2026-07-26T17:15:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,1,1,1,0,1,,,,,YES,4,4,NO,NO
