market_primary,n_total,n_settled,wins,losses,pushes,win_rate_no_push,roi_units,avg_primary_edge,report_type,edge_floor_band,execution_verdict
AWAY_WIN,2.0,2.0,1.0,1.0,0.0,0.5,1.35,0.2189,by_market_primary,,
BTTS_YES,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.1314,by_market_primary,,
OVER_1_5,2.0,2.0,1.0,1.0,0.0,0.5,-0.69,0.0757,by_market_primary,,
OVER_2_5,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.2427,by_market_primary,,
,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0468,by_edge_floor_band,PLAYABLE,
,5.0,5.0,3.0,2.0,0.0,0.6,1.41,0.1833,by_edge_floor_band,STRONG,
,2.0,2.0,1.0,1.0,0.0,0.5,-0.25,0.1871,by_execution_verdict,,CORE_SHORTLIST
,4.0,4.0,2.0,2.0,0.0,0.5,0.66,0.1473,by_execution_verdict,,WATCH
ACTIONABLE_ONLY,2.0,2.0,1.0,1.0,0.0,0.5,-0.25,0.1871,actionable_summary,,
