target_date,generated_at,rows_processed,eligible_fixtures,api_calls_made,cache_hits,lineup_rows_written,full_lineup_rows,no_lineup_rows,api_errors,key_status,api_status_counts,auto_apply,production_change
2026-07-05,2026-07-05T23:30:00+01:00,8,8,5,3,88,71,0,0,API_SPORTS,NO_LINEUPS_RETURNED=5,NO,NO
