execution_rank,date,league,fixture_id,home_team,away_team,market_primary,final_recommendation,execution_shortlist_source,execution_score,selection_score,primary_edge,primary_model_prob,pick_main_why,pick_supporting_edges,pick_primary_risk,pick_execution_rationale,pick_bucket_rationale,pick_rank_rationale,pick_failure_mode,pick_confirmation_layers
1,2026-07-05,Allsvenskan,1494195,IF Elfsborg,Hammarby FF,OVER_2_5,BET,PREMIUM_CORE,124.65714285714286,81.39,0.2426714285714286,0.8141,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.243; market_fit=SAFE_OK,BET; edge=0.243; prob=0.814; odds=1.75; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=1; phase=PREMIUM_CORE; execution_score=124.657; selection_score=81.390; primary_edge=0.243; primary_model_prob=0.814; shortlist_rank=4; caps=league2_market2_fixture1,LOW_CONVERSION,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
2,2026-07-05,Allsvenskan,1494199,Kalmar FF,Orgryte IS,BTTS_YES,BET,PREMIUM_CORE,112.07444444444445,79.93,0.1314444444444444,0.687,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;BET_EXECUTABLE;COVERAGE_RICH_SUPPORT,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;EXECUTION_SCORE_TOP;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_BTTS_BREAK; market=BTTS_YES; edge=0.131; market_fit=SAFE_OK,BET; edge=0.131; prob=0.687; odds=1.80; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=2; phase=PREMIUM_CORE; execution_score=112.074; selection_score=79.930; primary_edge=0.131; primary_model_prob=0.687; shortlist_rank=5; caps=league2_market2_fixture1,BTTS_BREAK,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
