target_date,generated_at,rank,fixture_id,home_team,away_team,market_primary,adjusted_status,objective_level,dependency_level,opponent_level,draw_level,lineup_level,availability_level,market_level,memory_level,context_level,context_score,policy,auto_apply,production_change
2026-07-20,2026-07-20T11:25:29+01:00,2,1494213,Hammarby FF,Degerfors IF,BTTS_YES,WAIT_PRELOCK,PROXY_TEMPO,DEPENDENCY_UNKNOWN,STAKE_UNKNOWN,DRAW_NOT_KEY,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,GOALS_STANDARD,MEM_NONE,L6_REVIEW,42,review only,NO,NO
2026-07-20,2026-07-20T11:25:29+01:00,1,1494212,Halmstad,BK Hacken,AWAY_WIN,WAIT_PRELOCK,PROXY_ONLY,DEPENDENCY_UNKNOWN,STAKE_ASYMMETRY,ML_DRAW_SENSITIVE,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,MARKET_STANDARD,MEM_NONE,L6_REVIEW,38,review only,NO,NO
2026-07-20,2026-07-20T11:25:29+01:00,3,1507002,FC Anyang,Gwangju FC,HOME_WIN,WAIT_PRELOCK,PROXY_ONLY,DEPENDENCY_UNKNOWN,STAKE_ASYMMETRY,ML_DRAW_SENSITIVE,WAIT_PRELOCK,AVAIL_UNKNOWN_CLEAN,MARKET_STANDARD,MEM_NONE,L6_REVIEW,38,review only,NO,NO
