target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-07-20,2026-07-20T11:25:44+01:00,1494213,Hammarby FF,Degerfors IF,Allsvenskan,Sweden,2026-07-19T14:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,4,0,4,0,1,0,,,,,YES,3,1,NO,NO
2026-07-20,2026-07-20T11:25:44+01:00,1494212,Halmstad,BK Hacken,Allsvenskan,Sweden,2026-07-19T14:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,0,2,0,2,0,0,,,,,YES,3,2,NO,NO
2026-07-20,2026-07-20T11:25:44+01:00,1507002,FC Anyang,Gwangju FC,K League 1,South-Korea,2026-07-19T10:30:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,1,1,1,0,0,,,,,YES,3,3,NO,NO
