date,country,league,league_tier,fixture_id,home_team,away_team,status,vsigma_pre_score,vsigma_priority,market_family_hint,data_warning,league_quality_score,data_quality_score,standings_context_score,attack_environment_score,recent_stats_process_score,recent_lab_context_score,team_edge_score,team_edge_raw,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,home_goal_path_score,away_goal_path_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_confidence_adjustment_score,odds_structure_depth_status,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_absences,away_absences,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,home_rank,away_rank,home_points,away_points,home_goals_diff,away_goals_diff,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_matches,away_recent_matches,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,data_enrichment_level
2026-05-27,World,UEFA Europa Conference League,TIER_1,1544608,Crystal Palace,Rayo Vallecano,NS,84.05,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,30,28.0,2.31,17.57,3.8,0.0,6.17,-5.61,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,13.91,17.54,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,46.25,1.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,10.0,5.0,10.0,13.0,5.0,6.0,0.0,1.0,1.625,2.0,1.5,1.5,1.375,1.125,0.75,0.875,0.25,0.625,0.625,0.25,0.875,0.625,0.875,0.5,8.0,8.0,5.0,5.0,1.0,1.0,9.8,17.0,13.0,13.4,3.8,6.6,3.8,4.8,42.6,48.6,3.0,4.0,7.4,4.4,12.2,16.0,2.4,4.0,1.2,1.25,1.0,3.6,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Libertadores,TIER_1,1535322,Independiente del Valle,Rosario Central,NS,80.54,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,30,28.0,3.49,17.77,3.8,0.0,1.28,-1.16,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,14.94,17.13,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.26,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,2.0,1.0,10.0,13.0,4.0,9.0,1.0,1.0,2.25,2.125,1.875,1.375,1.5,0.75,0.75,0.875,0.125,0.5,0.625,0.5,0.875,0.625,0.625,0.5,8.0,8.0,5.0,5.0,1.0,1.0,16.4,15.4,10.0,12.2,5.2,5.2,4.0,2.6,56.4,54.8,5.4,4.4,4.6,4.6,10.6,11.8,2.4,2.2,1.6,2.2,3.0,3.8,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Sudamericana,TIER_2,1535225,Olimpia,A. Italiano,NS,80.47,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.46,17.94,3.42,0.0,8.07,7.34,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,18.73,13.81,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.22,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,1.0,3.0,10.0,7.0,2.0,0.0,1.0,1.0,1.75,0.75,1.5,1.5,1.0,2.0,0.75,0.875,0.5,0.0,0.375,0.875,0.875,1.0,0.5,0.625,8.0,8.0,5.0,4.0,1.0,0.8,15.6,11.5,11.4,12.75,4.8,3.5,4.8,5.0,59.0,52.75,5.6,3.5,2.4,4.5,10.8,11.25,3.8,2.25,2.4,2.0,3.0,2.75,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Sudamericana,TIER_2,1535221,Caracas FC,Botafogo,NS,78.68,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.49,19.05,3.04,0.0,5.14,-4.67,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,14.87,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.23,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,2.0,1.0,9.0,13.0,2.0,8.0,1.0,1.0,1.875,2.125,1.375,2.25,1.125,1.25,1.0,1.0,0.25,0.25,0.75,0.75,0.75,0.875,0.375,0.875,8.0,8.0,3.0,5.0,0.6,1.0,12.0,19.4,18.667,9.6,4.667,6.8,4.667,4.0,40.667,57.0,3.0,7.2,5.0,4.2,11.333,16.2,3.0,2.2,1.0,2.25,3.0,5.0,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Libertadores,TIER_1,1535325,Libertad Asuncion,UCV,NS,78.23,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,30,28.0,3.38,16.59,2.62,0.0,0.26,0.24,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,17.94,14.08,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.25,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,4.0,3.0,0.0,6.0,-8.0,-5.0,1.0,1.0,0.875,1.0,1.5,1.25,1.75,2.0,0.625,0.75,0.125,0.125,0.5,0.625,0.75,1.0,0.625,0.625,8.0,8.0,5.0,2.0,1.0,0.4,11.6,10.5,13.0,19.5,5.4,3.5,5.6,5.5,48.6,37.0,3.4,2.0,5.8,8.0,10.4,8.0,4.0,2.0,1.8,1.5,2.6,1.5,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Sudamericana,TIER_2,1535233,Vasco DA Gama,Barracas Central,NS,77.9,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.41,15.65,3.8,0.0,7.84,7.13,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,16.58,11.48,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.21,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,2.0,4.0,7.0,3.0,1.0,-3.0,1.0,1.0,1.75,1.0,1.625,0.75,1.0,0.875,0.875,0.625,0.25,0.375,0.625,0.625,0.875,0.625,0.625,0.375,8.0,8.0,5.0,5.0,1.0,1.0,17.4,14.2,11.4,12.0,6.6,4.4,3.6,5.0,55.0,39.2,6.4,3.4,5.4,4.0,13.6,11.8,3.0,2.2,1.0,0.8,3.0,2.6,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Sudamericana,TIER_2,1535227,Racing Club,Independiente Petrolero,NS,73.38,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,23,28.0,3.38,17.51,3.75,0.0,1.49,1.35,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,17.73,15.68,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.21,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,3.0,4.0,5.0,0.0,0.0,-10.0,1.0,1.0,0.875,1.0,1.125,1.375,1.375,2.0,0.75,0.75,0.125,0.0,0.75,0.75,0.875,0.875,0.375,0.875,8.0,8.0,5.0,5.0,1.0,1.0,14.4,12.0,9.6,23.2,2.8,5.0,3.2,10.2,61.6,43.2,5.2,3.4,2.8,8.2,11.2,10.2,1.4,2.4,1.8,2.2,4.6,1.6,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Sudamericana,TIER_2,1535222,Cienciano,Juventud,NS,72.66,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,23,28.0,3.41,16.08,2.66,0.0,2.17,-1.97,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,13.71,14.89,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.23,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,2.0,4.0,7.0,6.0,-2.0,3.0,1.0,1.0,1.75,1.625,1.125,1.75,1.0,1.125,0.75,1.0,0.375,0.25,0.375,0.75,0.625,0.875,0.375,0.625,8.0,8.0,5.0,2.0,1.0,0.4,15.4,16.5,10.6,8.5,4.2,7.0,3.4,3.5,54.2,48.0,6.2,6.0,2.6,5.0,11.6,8.5,2.0,0.5,1.6,1.0,3.8,5.5,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,World,CONMEBOL Sudamericana,TIER_2,1535219,Atletico-MG,Puerto Cabello,NS,71.42,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,23,28.0,3.46,14.96,2.66,0.0,2.0,-1.82,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,14.72,13.21,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,226.24,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,3.0,1.0,7.0,7.0,1.0,-2.0,1.0,1.0,1.25,1.375,1.125,1.25,1.625,1.625,0.5,0.625,0.0,0.125,0.5,0.5,0.75,1.0,0.625,0.625,8.0,8.0,5.0,2.0,1.0,0.4,12.2,12.0,13.6,15.0,5.6,2.5,4.8,4.0,47.2,52.5,5.2,4.5,3.8,3.0,10.6,12.0,2.8,3.0,2.25,2.5,3.2,2.5,SPARSE,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-27,Ecuador,Copa Ecuador,TIER_4,1542933,Cuniburo,Orense SC,NS,0.0,NO_DATA_BLOCKED,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,OK_FULL,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,COVERAGE_PARTIAL,0.7,0,1.0,0.0,0.0,1.0,1.0,0.0,0.35,OFFICIAL_API,,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
