fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1544608,UEFA Europa Conference League,Crystal Palace,Rayo Vallecano,OVER_1_5,2026-05-27T19:00:45.400000+00:00,1120.43,2026-05-27T17:30:45.400000+00:00,PENDING_OUTSIDE_WINDOW,CHECK_STALE_OUTPUTS,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-27 --timezone Atlantic/Canary --mode status
