target_date,generated_at,component,status,severity,detail,action_required,source_guard,auto_apply,production_change
2026-05-27,2026-05-27T15:28:07+01:00,daily_execution_board,OK,WARN,rows=16; decisions=STAT_WATCH_ONLY=4; NO_BET_OR_WATCH=4; NO_BET=4; PRELOCK_REVIEW_LOW_STAKE=2; LIVE_ONLY=2,REVIEW_BOARD,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,prelock_live_recheck,OK,WARN,decisions=STAT_WATCH_ONLY=4; NO_BET_OR_WATCH=4; CANCELLED_NO_BET=4; READY_LOW_STAKE_REVIEW=2; LIVE_ONLY_WAIT_TRIGGER=2,REVIEW_PRELOCK_LIVE,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,postmatch_results_refresh,OK,OK,FT=2; NS=2,NO,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,postmatch_stat_actuals,OK,OK,rows_final=2,NO,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,forecast_calibration,OK,OK,detail_rows=0; statuses=none,NO,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,calibration_memory_ledger,OK,OK,global ledger exists,NO,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,daily_workflow_v2,CONFIG_EXPECTED,INFO,vsigma_daily_decision_chain_v2.yml active externally,CHECK_GH_WORKFLOW_LIST_IF_NEEDED,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,prelock_workflow,CONFIG_EXPECTED,INFO,vsigma_prelock_live_recheck.yml expected active,CHECK_GH_WORKFLOW_LIST_IF_NEEDED,DATED_INPUT_ONLY,NO,NO
2026-05-27,2026-05-27T15:28:07+01:00,postmatch_workflow,CONFIG_EXPECTED,INFO,vsigma_full_post_match_learning_chain.yml expected active,CHECK_GH_WORKFLOW_LIST_IF_NEEDED,DATED_INPUT_ONLY,NO,NO
