date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,is_two_leg_tie,tie_context_status,first_leg_fixture_id,first_leg_home_goals,first_leg_away_goals,tie_home_agg_before,tie_away_agg_before,tie_home_delta,tie_away_delta,home_trailing_in_tie,away_trailing_in_tie,tie_level_before_second_leg,tie_state_label,league_tier,league_tier_rank,league_filter_reason
2026-05-27,2026-05-27T01:30:00+01:00,1779841800,CONMEBOL Libertadores,13,2026,1535326,NS,Club Nacional,2356,Coquimbo Unido,2330,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.767140+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,1.75,1.75,1.5,2.375,1.5,0.875,0.875,0.0,0.125,0.875,0.75,1.0,1.0,0.875,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,2.0,0.4,1.0,9.5,17.0,4.0,9.0,41.0,4.0,8.5,6.5,3.0,0.5,2.0,5.0,5.0,1.0,1.0,9.0,13.0,4.2,5.2,41.6,4.6,2.8,10.2,3.0,2.0,1.2,SPARSE,2026-05-27T00:18:41.964366+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:26.858626+00:00,1.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,90.0,10.53,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-27T00:19:28.083857+00:00,4.0,5.0,-3.0,5.0,6.0,9.0,1.0,1.0,10.0,3.0,5.0,8.0,5.0,1.0,32.0,2026-05-27T00:19:35.466255+00:00,1.85,3.85,5.5,2.07,1.91,1.42,3.55,2.3,1.88,4.25,1.34,,,,,,14.0,176.0,5280.0,0.5405,0.2597,0.1818,0.4831,0.5236,0.7042,0.2817,0.4348,0.5319,0.2353,0.7463,,,,,,2026-05-27T00:19:36.657048+00:00,OK,1.0,OK,1535236.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_1,1,conmebol_libertadores
2026-05-27,2026-05-27T01:30:00+01:00,1779841800,CONMEBOL Libertadores,13,2026,1535319,NS,Estudiantes L.P.,450,Independiente Medellin,1128,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.767129+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.0,1.625,1.25,1.25,0.625,1.25,0.875,1.0,0.375,0.5,0.625,0.5,0.75,0.625,0.25,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.0,13.4,4.2,5.2,47.2,4.6,4.0,11.4,2.8,1.4,2.8,5.0,5.0,1.0,1.0,15.0,9.0,4.6,1.8,59.2,5.8,3.2,10.4,3.2,0.4,3.6,FULL,2026-05-27T00:18:45.963785+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:26.860849+00:00,1.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,90.0,10.53,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-27T00:19:28.476694+00:00,3.0,6.0,0.0,5.0,5.0,5.0,1.0,2.0,7.0,-4.0,5.0,6.0,10.0,1.0,32.0,2026-05-27T00:19:35.469372+00:00,1.7,3.75,6.09,2.22,1.65,1.44,2.95,2.36,1.68,4.38,1.24,,,,,,14.0,178.0,5456.0,0.5882,0.2667,0.1642,0.4505,0.6061,0.6944,0.339,0.4237,0.5952,0.2283,0.8065,,,,,,2026-05-27T00:19:37.042210+00:00,OK,1.0,OK,1535239.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_1,1,conmebol_libertadores
2026-05-27,2026-05-27T01:30:00+01:00,1779841800,CONMEBOL Libertadores,13,2026,1535320,NS,Flamengo,127,Cusco,10013,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.767134+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.5,1.0,2.375,0.875,0.75,2.125,1.0,0.625,0.375,0.125,0.625,0.5,1.0,0.75,0.625,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.8,14.0,7.0,5.0,51.8,4.0,4.8,12.0,2.0,0.6,3.4,5.0,5.0,1.0,1.0,11.2,14.6,4.0,4.4,53.4,3.0,4.6,7.6,1.6,2.5,2.2,FULL,2026-05-27T00:18:48.769817+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:26.862640+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,10.52,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-27T00:19:28.876716+00:00,1.0,13.0,9.0,5.0,11.0,2.0,1.0,4.0,1.0,-5.0,5.0,4.0,9.0,1.0,32.0,2026-05-27T00:19:35.471496+00:00,1.12,11.2,29.0,2.5,1.62,1.13,7.0,1.45,3.13,2.12,1.91,,,,,,14.0,178.0,5853.0,0.8929,0.0893,0.0345,0.4,0.6173,0.885,0.1429,0.6897,0.3195,0.4717,0.5236,,,,,,2026-05-27T00:19:37.297368+00:00,OK,1.0,OK,1535237.0,0.0,2.0,2.0,0.0,2.0,-2.0,0.0,1.0,0.0,AWAY_TRAILING,TIER_1,1,conmebol_libertadores
2026-05-27,2026-05-27T23:00:00+01:00,1779919200,CONMEBOL Libertadores,13,2026,1535322,NS,Independiente del Valle,1153,Rosario Central,437,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.768166+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.25,2.125,1.875,1.375,1.5,0.75,0.75,0.875,0.125,0.5,0.625,0.5,0.875,0.625,0.625,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.4,10.0,5.2,4.0,56.4,5.4,4.6,10.6,2.4,1.6,3.0,5.0,5.0,1.0,1.0,15.4,12.2,5.2,2.6,54.8,4.4,4.6,11.8,2.2,2.2,3.8,FULL,2026-05-27T00:18:52.762687+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:26.864368+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1300.51,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-27T00:19:29.269956+00:00,2.0,10.0,4.0,5.0,10.0,6.0,1.0,1.0,13.0,9.0,5.0,9.0,0.0,1.0,32.0,2026-05-27T00:19:35.473567+00:00,1.98,3.54,4.35,1.95,1.87,1.4,3.25,2.18,1.73,3.95,1.27,,,,,,12.0,150.0,4967.0,0.5051,0.2825,0.2299,0.5128,0.5348,0.7143,0.3077,0.4587,0.578,0.2532,0.7874,,,,,,2026-05-27T00:19:37.842794+00:00,OK,1.0,OK,1535245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_1,1,conmebol_libertadores
2026-05-27,2026-05-27T23:00:00+01:00,1779919200,CONMEBOL Libertadores,13,2026,1535325,NS,Libertad Asuncion,1179,UCV,2840,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.768171+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,1.0,1.5,1.25,1.75,2.0,0.625,0.75,0.125,0.125,0.5,0.625,0.75,1.0,0.625,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.6,13.0,5.4,5.6,48.6,3.4,5.8,10.4,4.0,1.8,2.6,5.0,2.0,0.4,1.0,10.5,19.5,3.5,5.5,37.0,2.0,8.0,8.0,2.0,1.5,1.5,SPARSE,2026-05-27T00:18:55.167681+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:26.866067+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1300.51,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-27T00:19:29.670876+00:00,4.0,0.0,-8.0,5.0,4.0,12.0,1.0,3.0,6.0,-5.0,5.0,6.0,11.0,1.0,32.0,2026-05-27T00:19:35.475633+00:00,1.45,5.0,8.5,1.91,1.91,1.23,4.6,1.71,2.25,2.7,1.5,,,,,,12.0,148.0,4834.0,0.6897,0.2,0.1176,0.5236,0.5236,0.813,0.2174,0.5848,0.4444,0.3704,0.6667,,,,,,2026-05-27T00:19:38.232757+00:00,OK,1.0,OK,1535249.0,3.0,1.0,1.0,3.0,-2.0,2.0,1.0,0.0,0.0,HOME_TRAILING,TIER_1,1,conmebol_libertadores
2026-05-27,2026-05-27T01:30:00+01:00,1779841800,CONMEBOL Libertadores,13,2026,1535329,NS,Universitario,2540,Deportes Tolima,1142,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.767145+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.375,1.875,1.25,1.5,0.875,0.75,0.625,0.125,0.5,0.75,0.25,0.875,0.75,0.75,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.6,9.8,5.6,3.4,56.8,6.6,3.2,14.2,2.4,1.8,3.8,5.0,5.0,1.0,1.0,15.2,10.4,5.4,3.8,59.8,5.2,3.8,9.4,3.0,0.6,3.2,FULL,2026-05-27T00:18:57.563571+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:26.867818+00:00,1.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,90.0,10.5,1.0,1.0,FULL,FULL,FULL,ACTIVE,2026-05-27T00:19:30.087145+00:00,3.0,5.0,-1.0,5.0,5.0,6.0,1.0,2.0,7.0,1.0,5.0,7.0,6.0,1.0,32.0,2026-05-27T00:19:35.477679+00:00,2.62,3.3,4.6,2.2,1.73,1.54,2.67,2.7,1.55,5.6,1.2,,,,,,14.0,178.0,5476.0,0.3817,0.303,0.2174,0.4545,0.578,0.6494,0.3745,0.3704,0.6452,0.1786,0.8333,,,,,,2026-05-27T00:19:38.647913+00:00,OK,1.0,OK,1535238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_1,1,conmebol_libertadores
2026-05-27,2026-05-27T20:00:00+01:00,1779908400,UEFA Europa Conference League,848,2025,1544608,NS,Crystal Palace,52,Rayo Vallecano,728,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.768041+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.625,2.0,1.5,1.5,1.375,1.125,0.75,0.875,0.25,0.625,0.625,0.25,0.875,0.625,0.875,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.8,13.0,3.8,3.8,42.6,3.0,7.4,12.2,2.4,1.2,1.0,5.0,5.0,1.0,1.0,17.0,13.4,6.6,4.8,48.6,4.0,4.4,16.0,4.0,1.25,3.6,FULL,2026-05-27T00:19:01.582809+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:27.090869+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1120.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-27T00:19:30.471876+00:00,10.0,10.0,5.0,6.0,11.0,6.0,0.0,5.0,13.0,6.0,6.0,13.0,7.0,1.0,36.0,2026-05-27T00:19:35.479743+00:00,1.96,3.64,4.3,1.95,1.9,1.39,3.3,2.19,1.77,3.9,1.28,,,,,,13.0,189.0,5862.0,0.5102,0.2747,0.2326,0.5128,0.5263,0.7194,0.303,0.4566,0.565,0.2564,0.7812,,,,,,2026-05-27T00:19:39.039023+00:00,OK,1.0,NO_FIRST_LEG_FOUND,,,,,,,,,,,,TIER_1,1,uefa_top_competition
2026-05-27,2026-05-27T23:00:00+01:00,1779919200,CONMEBOL Sudamericana,11,2026,1535219,NS,Atletico-MG,1062,Puerto Cabello,2827,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.768127+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.375,1.125,1.25,1.625,1.625,0.5,0.625,0.0,0.125,0.5,0.5,0.75,1.0,0.625,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,13.6,5.6,4.8,47.2,5.2,3.8,10.6,2.8,2.25,3.2,5.0,2.0,0.4,1.0,12.0,15.0,2.5,4.0,52.5,4.5,3.0,12.0,3.0,2.5,2.5,SPARSE,2026-05-27T00:19:05.180345+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:27.093276+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1300.49,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-27T00:19:30.872426+00:00,3.0,7.0,1.0,5.0,7.0,6.0,1.0,1.0,7.0,-2.0,5.0,6.0,8.0,1.0,32.0,2026-05-27T00:19:35.481780+00:00,1.31,6.28,14.2,2.55,1.54,1.31,3.7,1.96,1.96,3.25,1.35,,,,,,12.0,153.0,4788.0,0.7634,0.1592,0.0704,0.3922,0.6494,0.7634,0.2703,0.5102,0.5102,0.3077,0.7407,,,,,,2026-05-27T00:19:39.438701+00:00,OK,1.0,OK,1535152.0,2.0,1.0,1.0,2.0,-1.0,1.0,1.0,0.0,0.0,HOME_TRAILING,TIER_2,2,conmebol_sudamericana
2026-05-27,2026-05-27T23:00:00+01:00,1779919200,CONMEBOL Sudamericana,11,2026,1535221,NS,Caracas FC,2808,Botafogo,120,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.768131+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.875,2.125,1.375,2.25,1.125,1.25,1.0,1.0,0.25,0.25,0.75,0.75,0.75,0.875,0.375,0.875,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,3.0,0.6,1.0,12.0,18.667,4.667,4.667,40.667,3.0,5.0,11.333,3.0,1.0,3.0,5.0,5.0,1.0,1.0,19.4,9.6,6.8,4.0,57.0,7.2,4.2,16.2,2.2,2.25,5.0,PARTIAL,2026-05-27T00:19:09.169958+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:27.095123+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1300.48,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-27T00:19:31.279748+00:00,2.0,9.0,2.0,5.0,8.0,6.0,1.0,1.0,13.0,8.0,5.0,12.0,4.0,1.0,32.0,2026-05-27T00:19:35.483843+00:00,3.6,3.36,2.26,2.0,1.8,1.47,2.88,2.46,1.63,4.5,1.22,,,,,,12.0,153.0,4672.0,0.2778,0.2976,0.4425,0.5,0.5556,0.6803,0.3472,0.4065,0.6135,0.2222,0.8197,,,,,,2026-05-27T00:19:39.831954+00:00,OK,1.0,OK,1535143.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_2,2,conmebol_sudamericana
2026-05-27,2026-05-27T23:00:00+01:00,1779919200,CONMEBOL Sudamericana,11,2026,1535222,NS,Cienciano,2562,Juventud,2353,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-27T00:18:33.768136+00:00,COVERAGE_RICH,1.0,1.0,0.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.625,1.125,1.75,1.0,1.125,0.75,1.0,0.375,0.25,0.375,0.75,0.625,0.875,0.375,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.4,10.6,4.2,3.4,54.2,6.2,2.6,11.6,2.0,1.6,3.8,5.0,2.0,0.4,1.0,16.5,8.5,7.0,3.5,48.0,6.0,5.0,8.5,0.5,1.0,5.5,SPARSE,2026-05-27T00:19:11.583757+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-27T00:19:27.096887+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1300.47,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-27T00:19:31.663830+00:00,2.0,7.0,-2.0,5.0,4.0,6.0,1.0,4.0,6.0,3.0,5.0,9.0,6.0,1.0,32.0,2026-05-27T00:19:35.485871+00:00,1.65,4.28,5.75,1.87,1.95,1.28,3.85,1.86,2.07,3.1,1.4,,,,,,12.0,150.0,4628.0,0.6061,0.2336,0.1739,0.5348,0.5128,0.7812,0.2597,0.5376,0.4831,0.3226,0.7143,,,,,,2026-05-27T00:19:40.256964+00:00,OK,1.0,OK,1535148.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,LEVEL_TIE,TIER_2,2,conmebol_sudamericana
