target_date,generated_at,final_rank,fixture_id,league,home_team,away_team,market_primary,base_final_recommendation,base_execution_verdict,base_execution_score,base_primary_edge,base_model_prob,context_gate_decision,objective_override_status,context_objective_edge,objective_availability_decision,lineup_status,availability_status,pick_failure_mode,adjusted_final_status,adjusted_reason,recommended_action,stake_band,auto_apply,production_change,guardrail_status
2026-05-27,2026-05-27T19:08:58+01:00,1,1535320,CONMEBOL Libertadores,Flamengo,Cusco,BTTS_YES,BET,TOP_CORE,145.39,0.2237,0.6237,TABLE_PROXY_TEMPO,PROXY_ONLY,TEMPO,OBJECTIVE_SUPPORTED_KEEP,LINEUPS_CONFIRMED,AVAILABILITY_UNKNOWN_OR_CLEAN,BTTS_BREAK,BET_KEEP,strong base edge and execution score with no context downgrade,Eligible after normal prelock checks,NORMAL_IF_PRELOCK_OK,NO,NO,DATED_UPSTREAM_ONLY_CONTEXT_ADJUSTED_REPORT
2026-05-27,2026-05-27T19:08:58+01:00,2,1535326,CONMEBOL Libertadores,Club Nacional,Coquimbo Unido,OVER_1_5,BET,TOP_CORE,134.4174647887324,0.2280746478873239,0.9323,TABLE_PROXY_TEMPO,PROXY_ONLY,TEMPO,SHADOW_RISK_REVIEW,LINEUPS_CONFIRMED,AVAILABILITY_UNKNOWN_OR_CLEAN,LOW_CONVERSION,SHADOW_RISK_ONLY,shadow risk: low-conversion pattern,Only execute with stronger live/prelock confirmation,LOW_OR_SYMBOLIC,NO,NO,DATED_UPSTREAM_ONLY_CONTEXT_ADJUSTED_REPORT
2026-05-27,2026-05-27T19:08:58+01:00,3,1535225,CONMEBOL Sudamericana,Olimpia,A. Italiano,OVER_2_5,BET,CORE_SHORTLIST,127.03406417112299,0.2036406417112299,0.7384,TABLE_PROXY_TEMPO,PROXY_ONLY,TEMPO,WAIT_PRELOCK,WAIT_PRELOCK,AVAILABILITY_UNKNOWN_OR_CLEAN,LOW_CONVERSION,WAIT_PRELOCK,objective/availability gate requires prelock or lineup confirmation,Wait for prelock before execution,NO_PREMATCH_STAKE,NO,NO,DATED_UPSTREAM_ONLY_CONTEXT_ADJUSTED_REPORT
2026-05-27,2026-05-27T19:08:58+01:00,4,1544608,UEFA Europa Conference League,Crystal Palace,Rayo Vallecano,OVER_1_5,BET,CORE_SHORTLIST,124.61755395683453,0.1566755395683452,0.8761,TABLE_PROXY_TEMPO,PROXY_ONLY,TEMPO,WAIT_PRELOCK,WAIT_PRELOCK,AVAILABILITY_UNKNOWN_OR_CLEAN,LOW_CONVERSION,WAIT_PRELOCK,objective/availability gate requires prelock or lineup confirmation,Wait for prelock before execution,NO_PREMATCH_STAKE,NO,NO,DATED_UPSTREAM_ONLY_CONTEXT_ADJUSTED_REPORT
