target_date,generated_at,rank,fixture_id,league,home_team,away_team,market_primary,base_recommendation,objective_override_status,home_objective_status,away_objective_status,objective_edge,context_gate_decision,context_gate_reason,recommended_action,home_urgency_score,away_urgency_score,home_rank,away_rank,auto_apply,production_change,guardrail_status
2026-05-27,2026-05-27T19:08:58+01:00,1,1535320,CONMEBOL Libertadores,Flamengo,Cusco,BTTS_YES,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,1.0,1.0,1.0,4.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
2026-05-27,2026-05-27T19:08:58+01:00,2,1535326,CONMEBOL Libertadores,Club Nacional,Coquimbo Unido,OVER_1_5,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,1.0,1.0,4.0,1.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
2026-05-27,2026-05-27T19:08:58+01:00,3,1535225,CONMEBOL Sudamericana,Olimpia,A. Italiano,OVER_2_5,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,1.0,1.0,1.0,3.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
2026-05-27,2026-05-27T19:08:58+01:00,4,1544608,UEFA Europa Conference League,Crystal Palace,Rayo Vallecano,OVER_1_5,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,0.0,1.0,10.0,5.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
