target_date,generated_at,source_path,output_path,source_rows,same_day_rows,rows_written,no_data_blocked_rows,non_blocked_rows,snapshot_status,next_action,auto_apply,production_change
2026-06-28,2026-06-28T11:11:49+01:00,data/processed/matches_vsigma_scored_v3.csv,data/processed/today/2026-06-28/matches_vsigma_scored_v3.csv,12,0,0,0,0,NO_SAME_DAY_ROWS,Repair scoring date coverage; no dated snapshot rows can be written.,NO,NO
