date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-05-25,Atlantic/Canary,202,202,168,22,22,12,12,3,0,3,1,1,7,1,1,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25,2026-05-25T11:40:47.615079+00:00
