# vSIGMA Daily Freshness Report

- Target date: 2026-05-25
- PASS: 41
- EMPTY_OK_NO_BET: 0
- WARNING_STALE_GLOBAL_FILE: 0
- ERROR_MISSING_REQUIRED_FILE: 0
- EMPTY_UNEXPECTED: 0
- PRE_LOCK_ACTIVE: pre-lock review writes separate PRELOCK outputs and never overwrites the frozen morning official baseline.

| target_date | file_name | path | pipeline_mode | candidate_version | status | detail | rows | snapshot_path |
| 2026-05-25 | vsigma_today_candidate_v6_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_competition_top.csv | PRE | CANDIDATE_V6 | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v6_competition_top.csv |
| 2026-05-25 | vsigma_today_candidate_v7_competition_shortlist.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_competition_shortlist.csv | PRE | CANDIDATE_V7 | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v7_competition_shortlist.csv |
| 2026-05-25 | vsigma_today_candidate_v7_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_competition_top.csv | PRE | CANDIDATE_V7 | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v7_competition_top.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2.csv | PRE | COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4.csv | PRE | COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5.csv | PRE | COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6.csv | PRE | COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7.csv | PRE | COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7.csv |
| 2026-05-25 | vsigma_today_match_script_forecasts.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_match_script_forecasts.csv | PRE | FORECAST | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_match_script_forecasts.csv |
| 2026-05-25 | vsigma_today_candidate_v2_match_script_forecasts.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_match_script_forecasts.csv | PRE | FORECAST_CANDIDATE_V2 | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v2_match_script_forecasts.csv |
| 2026-05-25 | vsigma_today_candidate_v4_match_script_forecasts.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_match_script_forecasts.csv | PRE | FORECAST_CANDIDATE_V4 | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v4_match_script_forecasts.csv |
| 2026-05-25 | vsigma_today_prelock_competition_top.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_prelock_competition_top.csv | PRELOCK | OFFICIAL_BASELINE_PRELOCK | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_prelock_competition_top.csv |
| 2026-05-25 | vsigma_today_prelock_comparison.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_prelock_comparison.csv | PRELOCK | PRELOCK_COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_prelock_comparison.csv |
| 2026-05-25 | vsigma_execution_shortlist_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_execution_shortlist_results_ledger.csv | POST | OFFICIAL_RESULTS | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_execution_shortlist_results_ledger.csv |
| 2026-05-25 | vsigma_execution_shortlist_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_execution_shortlist_results_summary.csv | POST | OFFICIAL_RESULTS | PASS | output is fresh for requested target date | 128 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_execution_shortlist_results_summary.csv |
| 2026-05-25 | vsigma_today_candidate_v2_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_results_ledger.csv | POST | CANDIDATE_V2_RESULTS | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v2_results_ledger.csv |
| 2026-05-25 | vsigma_today_candidate_v2_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v2_results_summary.csv | POST | CANDIDATE_V2_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v2_results_summary.csv |
| 2026-05-25 | vsigma_today_candidate_v4_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_results_ledger.csv | POST | CANDIDATE_V4_RESULTS | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v4_results_ledger.csv |
| 2026-05-25 | vsigma_today_candidate_v4_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v4_results_summary.csv | POST | CANDIDATE_V4_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v4_results_summary.csv |
| 2026-05-25 | vsigma_today_candidate_v5_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v5_results_ledger.csv | POST | CANDIDATE_V5_RESULTS | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v5_results_ledger.csv |
| 2026-05-25 | vsigma_today_candidate_v5_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v5_results_summary.csv | POST | CANDIDATE_V5_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v5_results_summary.csv |
| 2026-05-25 | vsigma_today_candidate_v6_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_results_ledger.csv | POST | CANDIDATE_V6_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v6_results_ledger.csv |
| 2026-05-25 | vsigma_today_candidate_v6_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v6_results_summary.csv | POST | CANDIDATE_V6_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v6_results_summary.csv |
| 2026-05-25 | vsigma_today_candidate_v7_results_ledger.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_results_ledger.csv | POST | CANDIDATE_V7_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v7_results_ledger.csv |
| 2026-05-25 | vsigma_today_candidate_v7_results_summary.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_candidate_v7_results_summary.csv | POST | CANDIDATE_V7_RESULTS | PASS | output is fresh for requested target date | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_candidate_v7_results_summary.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_results.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v4_results.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v5_results.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v6_results.csv |
| 2026-05-25 | vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7_results.csv | /home/runner/work/vsigma/vsigma/data/processed/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7_results.csv | POST | RESULT_COMPARISON | PASS | output is fresh for requested target date | 2 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/vsigma_today_baseline_vs_candidate_v2_vs_candidate_v7_results.csv |
| 2026-05-25 | today_pipeline_report.csv | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/today_pipeline_report.csv | SNAPSHOT | GLOBAL_LATEST_CONTEXT | PASS | snapshot context file present | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/today_pipeline_report.csv |
| 2026-05-25 | today_post_results_report.csv | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/today_post_results_report.csv | SNAPSHOT | GLOBAL_LATEST_CONTEXT | PASS | snapshot context file present | 1 | /home/runner/work/vsigma/vsigma/data/processed/today/2026-05-25/today_post_results_report.csv |
