target_date,generated_at,dispatch_rank,route_rank,route_decision,gate_status,fixture_id,home_team,away_team,market_primary,dispatch_status,dispatch_allowed,dispatch_reason,manual_command,safe_execution_phase,auto_run,production_change,guardrail_status
2026-05-25,2026-05-25T13:49:56+01:00,1,1,WAIT_FOR_PRELOCK_WINDOW,TIME_GATE_CLOSED,1545418,SC Paderborn 07,VfL Wolfsburg,OVER_1_5,WAIT_TIME_GATE,NO,PRELOCK time gate is not open yet.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-25 --timezone Atlantic/Canary --mode prelock --window-minutes 90,wait_prelock_window,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
