summary_scope,rows_processed,home_full_or_partial,away_full_or_partial,avg_home_opponent_strength,avg_away_opponent_strength,standings_api_calls,standings_cache_hits,standings_errors,generated_at_utc,flag,rows
overall,13.0,13.0,13.0,0.584,0.537,0.0,130.0,0.0,2026-05-24T23:46:43.040986+00:00,,
home_quality_flag,,,,,,,,,,FULL,10.0
home_quality_flag,,,,,,,,,,PARTIAL,3.0
away_quality_flag,,,,,,,,,,FULL,11.0
away_quality_flag,,,,,,,,,,PARTIAL,2.0
