date,country,league,league_tier,fixture_id,home_team,away_team,status,vsigma_pre_score,vsigma_priority,market_family_hint,data_warning,league_quality_score,data_quality_score,standings_context_score,attack_environment_score,recent_stats_process_score,recent_lab_context_score,team_edge_score,team_edge_raw,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,home_goal_path_score,away_goal_path_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,odds_imp_over15,odds_imp_over25,odds_imp_under35,odds_imp_btts_yes,odds_imp_home_win,odds_imp_draw,odds_imp_away_win,odds_imp_home_dnb,odds_imp_away_dnb,odds_market_support_count,odds_bookmaker_support_count,odds_dispersion_score,odds_structure_coherence_flag,odds_total_ladder_shape,odds_goal_expectation_band,odds_side_fragility_flag,odds_btts_support_flag,odds_over25_support_flag,odds_over15_support_flag,odds_under35_support_flag,odds_market_translation_hint,odds_line_aggression_flag,odds_confidence_adjustment_score,odds_structure_depth_status,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_absences,away_absences,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,home_rank,away_rank,home_points,away_points,home_goals_diff,away_goals_diff,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_matches,away_recent_matches,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,data_enrichment_level
2026-05-25,Sweden,Allsvenskan,TIER_2,1494179,IFK Goteborg,Mjallby AIF,NS,87.02,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,2.88,17.24,3.8,0.0,16.0,-15.29,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,14.19,19.73,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,1.0,1.0,FULL,FULL,10.4,2.0,HIGH,MEDIUM,FULL,12.4,0.0,0.1,12.0,2.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1033.63,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,15.0,5.0,6.0,14.0,-10.0,3.0,1.0,0.0,0.875,1.75,1.125,1.625,2.25,1.375,0.625,0.625,0.0,0.375,0.625,0.375,1.0,0.875,0.5,0.625,8.0,8.0,5.0,5.0,1.0,1.0,15.4,14.0,13.6,17.0,5.2,5.6,6.0,4.8,53.2,56.4,5.4,5.8,4.8,4.2,11.2,11.4,2.2,1.0,1.6,2.25,4.4,4.0,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Norway,Eliteserien,TIER_2,1494675,Tromso,Aalesund,NS,86.72,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,4.32,15.5,3.42,0.0,16.0,18.52,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,17.33,11.42,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,1.0,1.0,FULL,FULL,6.0,10.0,HIGH,HIGH,FULL,16.0,0.0,0.1,6.0,12.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,913.58,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,2.0,12.0,23.0,9.0,4.0,-5.0,1.0,0.5,2.125,0.75,1.25,1.125,0.875,1.75,0.75,0.75,0.625,0.0,0.25,0.75,0.625,0.875,0.25,0.625,8.0,8.0,5.0,4.0,1.0,0.8,12.4,13.75,11.6,19.25,4.6,4.25,4.2,7.0,50.4,45.75,5.4,5.25,5.2,7.5,13.8,12.0,1.75,2.0,1.5,2.0,4.0,4.75,PARTIAL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Norway,Eliteserien,TIER_2,1494673,Sarpsborg 08 FF,Molde,NS,85.73,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,2.29,16.54,3.64,0.0,16.0,-15.04,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,12.43,18.57,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,1.0,1.0,FULL,FULL,10.0,8.4,HIGH,HIGH,FULL,18.4,0.0,0.1,10.0,10.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,913.6,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,13.0,5.0,8.0,16.0,-5.0,5.0,0.5,0.0,0.75,1.625,0.875,1.875,1.5,1.25,0.625,0.875,0.125,0.25,0.5,0.625,0.75,0.75,0.375,0.5,8.0,8.0,5.0,5.0,1.0,1.0,10.8,11.8,12.6,14.2,3.4,4.6,4.8,5.6,46.4,55.2,4.6,3.4,4.0,5.6,10.2,13.2,1.6,2.0,1.8,1.0,2.6,1.2,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,USA,Major League Soccer,TIER_2,1490324,Los Angeles FC,Seattle Sounders,NS,82.68,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,3.39,16.65,3.8,0.0,11.74,-10.67,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,11.94,18.35,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,14.0,1.0,1.0,FULL,FULL,9.2,11.6,HIGH,HIGH,FULL,20.8,0.0,0.1,10.0,14.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,88.57,1.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,8.0,5.0,21.0,24.0,6.0,7.0,0.0,0.5,1.125,2.125,1.0,1.625,1.75,0.875,0.75,0.75,0.25,0.25,0.625,0.625,0.75,0.75,0.625,0.5,8.0,8.0,5.0,5.0,1.0,1.0,6.8,14.4,16.0,12.8,3.2,6.0,5.4,4.8,36.2,57.0,2.4,4.6,4.6,5.4,12.6,10.0,1.8,2.0,1.5,2.25,0.8,3.2,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Germany,Bundesliga,TIER_1,1545418,SC Paderborn 07,VfL Wolfsburg,NS,78.35,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,30,25.33,1.79,19.58,3.8,0.0,1.75,1.59,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,19.97,17.34,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,1.0,1.0,FULL,FULL,4.0,14.0,HIGH,HIGH,FULL,18.0,0.0,0.1,4.0,14.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1123.64,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,,16.0,,29.0,,-24.0,,1.0,1.5,0.75,2.0,1.125,2.125,1.75,1.0,0.75,0.125,0.125,0.875,0.75,1.0,0.75,0.75,0.5,8.0,8.0,5.0,5.0,1.0,1.0,14.0,12.6,9.6,16.2,5.4,4.8,5.4,5.4,45.8,41.8,4.8,5.6,3.4,7.2,13.2,11.4,1.6,1.6,1.2,1.0,3.4,2.4,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Austria,Bundesliga,TIER_2,1545665,Rapid Vienna,Ried,NS,77.35,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,4.22,16.26,3.48,0.0,5.87,-5.34,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,13.37,15.12,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,913.62,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,5.0,1.0,33.0,28.0,1.0,-4.0,0.0,1.0,1.375,1.375,1.25,1.375,1.5,1.25,0.75,0.75,0.25,0.25,0.5,0.625,0.75,0.75,0.375,0.5,8.0,8.0,5.0,5.0,1.0,1.0,10.4,12.2,9.6,11.8,2.6,4.0,2.4,2.8,62.4,53.4,5.2,5.2,4.2,6.0,9.4,11.8,2.2,2.0,1.8,2.6,3.8,2.0,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Norway,Eliteserien,TIER_2,1494674,Start,Valerenga,NS,76.85,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,2.35,15.73,3.8,0.0,7.87,-7.15,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,15.08,16.48,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,1.0,1.0,FULL,FULL,9.2,5.6,HIGH,HIGH,FULL,14.8,0.0,0.1,10.0,6.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,763.59,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,16.0,9.0,4.0,11.0,-16.0,-4.0,1.0,0.0,0.5,0.75,0.75,1.125,1.875,1.875,0.75,0.625,0.0,0.125,0.75,0.5,0.875,0.75,0.375,0.375,8.0,8.0,5.0,5.0,1.0,1.0,12.2,16.0,14.0,14.0,4.6,4.8,5.2,4.8,42.2,48.8,3.0,7.4,5.8,3.8,14.6,10.2,2.4,3.4,1.0,1.25,2.8,5.4,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Sweden,Allsvenskan,TIER_2,1494178,IF Elfsborg,BK Hacken,NS,75.42,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,OK_FULL_STATS,23,28.0,4.27,20.0,3.63,0.0,0.25,0.23,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,17.47,18.01,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,1.0,1.0,FULL,FULL,6.0,8.4,HIGH,HIGH,FULL,14.4,0.0,0.1,8.0,10.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1033.64,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,4.0,3.0,16.0,16.0,5.0,5.0,0.5,0.5,2.125,1.75,1.75,2.25,0.875,1.375,1.0,1.0,0.375,0.25,0.625,0.75,0.875,1.0,0.5,0.75,8.0,8.0,5.0,5.0,1.0,1.0,9.0,12.8,12.8,14.6,3.4,4.6,4.0,5.0,41.8,47.8,3.0,5.0,5.6,6.2,12.6,11.0,2.4,2.8,1.0,1.5,2.4,4.8,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,Norway,Eliteserien,TIER_2,1494672,Sandefjord,Fredrikstad,NS,74.83,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,1.39,16.19,3.8,0.0,6.35,5.77,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,16.9,14.02,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,1.0,1.0,FULL,FULL,10.0,6.0,HIGH,HIGH,FULL,16.0,0.0,0.1,10.0,6.0,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,1048.6,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,8.0,11.0,13.0,10.0,-2.0,-6.0,0.0,0.0,1.375,0.875,0.875,1.375,1.125,2.25,0.625,0.75,0.375,0.0,0.375,0.75,0.5,1.0,0.375,0.75,8.0,8.0,5.0,5.0,1.0,1.0,17.0,12.2,15.0,16.2,5.0,3.8,4.0,5.6,50.6,47.8,5.6,5.0,8.6,3.6,13.4,12.2,2.25,1.2,1.4,2.6,5.4,3.0,FULL,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-25,England,League Two,TIER_2,1545251,Notts County,Salford City,NS,74.37,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,OK_FULL_STATS,23,28.0,5.11,14.0,3.8,0.0,4.26,-3.87,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,11.67,12.46,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,,,0.0,0.0,NONE,NONE,NONE,INACTIVE,90.0,853.58,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,0.0,5.0,4.0,80.0,81.0,22.0,10.0,0.5,1.0,1.25,1.75,1.125,0.875,1.625,0.5,0.75,0.5,0.25,0.5,0.5,0.25,0.875,0.375,0.625,0.25,8.0,8.0,5.0,5.0,1.0,1.0,12.8,13.4,9.8,12.0,5.8,3.6,2.8,2.6,60.0,53.8,4.6,5.4,4.4,4.6,12.2,10.6,2.2,1.2,1.4,1.8,2.8,2.6,FULL,TEAM_LAST_8_ALL_COMPETITIONS
