target_date,generated_at,fixture_id,home_team,away_team,forecast_confidence,forecast_warning,actual_status,actual_home_goals,actual_away_goals,actual_total_goals,pred_home_goals_low,pred_home_goals_mid,pred_home_goals_high,home_goals_hit,home_goals_abs_error_mid,pred_away_goals_low,pred_away_goals_mid,pred_away_goals_high,away_goals_hit,away_goals_abs_error_mid,pred_total_goals_low,pred_total_goals_mid,pred_total_goals_high,total_goals_hit,total_goals_abs_error_mid,actual_home_sot,actual_away_sot,actual_total_sot,pred_total_sot_low,pred_total_sot_mid,pred_total_sot_high,total_sot_hit,total_sot_abs_error_mid,actual_home_corners,actual_away_corners,actual_total_corners,total_corners_hit,total_corners_abs_error_mid,actual_home_cards,actual_away_cards,actual_total_cards,total_cards_hit,total_cards_abs_error_mid,actual_home_fouls,actual_away_fouls,actual_total_fouls,total_fouls_hit,total_fouls_abs_error_mid,available_actual_metrics,range_hits,range_misses,forecast_grade,calibration_note,source_guard,auto_apply,production_change
2026-05-25,2026-05-25T21:49:45+01:00,1494178,IF Elfsborg,BK Hacken,MEDIUM,AVAILABILITY_RISK,FT,1,1,2,1.07,1.56,2.06,MISS,0.56,1.07,1.56,2.06,MISS,0.56,2.35,3.12,3.90,MISS,1.12,5,4,9,6,8,11,HIT,1.00,1,6,7,MISS,4.00,1,3,4,HIT,1.00,13,7,20,HIT,4.00,home_goals; away_goals; total_goals; total_sot; total_corners; total_cards; total_fouls,3,4,D_RANGE_WEAK,v45.1 grades only final fixtures and only metrics with actual data available; corners/cards/fouls require post-match stat enrichment.,DATED_INPUT_ONLY,NO,NO
2026-05-25,2026-05-25T21:49:45+01:00,1545418,SC Paderborn 07,VfL Wolfsburg,MEDIUM,LINEUPS_INACTIVE; AVAILABILITY_RISK,ET,,,,1.30,1.88,2.45,ACTUAL_UNAVAILABLE,,1.11,1.62,2.14,ACTUAL_UNAVAILABLE,,2.65,3.50,4.35,ACTUAL_UNAVAILABLE,,,,,7,10,14,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,none,0,0,NO_ACTUALS_YET,v45.1 refuses to grade non-final fixtures; wait for FT/AET/PEN and post-match stat enrichment.,DATED_INPUT_ONLY,NO,NO
2026-05-25,2026-05-25T21:49:45+01:00,1494179,IFK Goteborg,Mjallby AIF,MEDIUM,LINEUPS_INACTIVE; AVAILABILITY_RISK,FT,1,1,2,0.84,1.25,1.67,HIT,0.25,1.34,1.94,2.53,MISS,0.94,2.40,3.19,3.98,MISS,1.19,8,5,13,8,11,14,HIT,2.00,2,3,5,MISS,7.00,6,4,10,MISS,7.00,14,12,26,HIT,3.00,home_goals; away_goals; total_goals; total_sot; total_corners; total_cards; total_fouls,3,4,D_RANGE_WEAK,v45.1 grades only final fixtures and only metrics with actual data available; corners/cards/fouls require post-match stat enrichment.,DATED_INPUT_ONLY,NO,NO
2026-05-25,2026-05-25T21:49:45+01:00,1494672,Sandefjord,Fredrikstad,MEDIUM,LINEUPS_INACTIVE; AVAILABILITY_RISK,FT,1,1,2,1.07,1.56,2.06,MISS,0.56,0.84,1.25,1.67,HIT,0.25,2.10,2.81,3.52,MISS,0.81,3,6,9,6,9,12,HIT,0.00,6,5,11,HIT,2.00,2,3,5,HIT,2.00,12,12,24,HIT,2.00,home_goals; away_goals; total_goals; total_sot; total_corners; total_cards; total_fouls,5,2,B_RANGE_GOOD,v45.1 grades only final fixtures and only metrics with actual data available; corners/cards/fouls require post-match stat enrichment.,DATED_INPUT_ONLY,NO,NO
2026-05-25,2026-05-25T21:49:45+01:00,1520693,Botafogo SP,Athletic Club,LOW,PARTIAL_RECENT_STATS; SHOT_SAMPLE_WEAK; CORNER_SAMPLE_WEAK; CARD_SAMPLE_WEAK,NS,,,,0.73,1.25,1.77,ACTUAL_UNAVAILABLE,,0.63,1.10,1.57,ACTUAL_UNAVAILABLE,,1.58,2.35,3.12,ACTUAL_UNAVAILABLE,,,,,5,8,11,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,none,0,0,NO_ACTUALS_YET,v45.1 refuses to grade non-final fixtures; wait for FT/AET/PEN and post-match stat enrichment.,DATED_INPUT_ONLY,NO,NO
2026-05-25,2026-05-25T21:49:45+01:00,1545235,ST Mirren,Partick,LOW,LINEUPS_INACTIVE; PARTIAL_RECENT_STATS; SHOT_SAMPLE_WEAK; CORNER_SAMPLE_WEAK; CARD_SAMPLE_WEAK,2H,,,,0.44,0.81,1.19,ACTUAL_UNAVAILABLE,,0.90,1.50,2.10,ACTUAL_UNAVAILABLE,,1.56,2.31,3.07,ACTUAL_UNAVAILABLE,,,,,4,7,10,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,,,,ACTUAL_UNAVAILABLE,,none,0,0,NO_ACTUALS_YET,v45.1 refuses to grade non-final fixtures; wait for FT/AET/PEN and post-match stat enrichment.,DATED_INPUT_ONLY,NO,NO
