target_date,generated_at,route_rank,source_cleaner_rank,source_issue_type,severity,fixture_id,home_team,away_team,market_primary,cleaner_action,route_decision,route_reason,gate_status,earliest_safe_phase,recommended_command,auto_run,production_change,guardrail_status
2026-05-25,2026-05-25T13:48:19+01:00,1,1,PRELOCK_CONFIRMATION_REQUIRED,P2,1545418,SC Paderborn 07,VfL Wolfsburg,OVER_1_5,PRELOCK_REBUILD,WAIT_FOR_PRELOCK_WINDOW,Fixture is still outside the configured 90-minute PRELOCK window.,TIME_GATE_CLOSED,prelock_window_start=2026-05-25T17:01:02.600000+00:00,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-05-25 --timezone Atlantic/Canary --mode prelock --window-minutes 90,NO,NO,ACTION_ROUTER_PLAN_ONLY_NO_AUTO_EXECUTION
