summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,2,2.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,result_available_rows,2,2.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,pending_rows,2,0.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,unmatched_rows,2,0.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,bet_rows,2,2.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,lean_play_rows,2,0.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,premium_rows,2,2.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,standard_rows,2,0.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,wins,2,1.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,losses,2,1.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
overall,pushes,2,0.0,,2026-05-25,2026-05-26T18:07:45+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-25-20260526T180745Z
