date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason
2026-05-25,2026-05-25T19:30:00+01:00,1779733800,Bundesliga,78,2025,1545418,NS,SC Paderborn 07,185,VfL Wolfsburg,161,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,2026-05-24T23:45:23.688086+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.5,0.75,2.0,1.125,2.125,1.75,1.0,0.75,0.125,0.125,0.875,0.75,1.0,0.75,0.75,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.0,9.6,5.4,5.4,45.8,4.8,3.4,13.2,1.6,1.2,3.4,5.0,5.0,1.0,1.0,12.6,16.2,4.8,5.4,41.8,5.6,7.2,11.4,1.6,1.0,2.4,FULL,2026-05-24T23:45:34.351176+00:00,4.0,14.0,1.0,1.0,4.0,14.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:15.517882+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1123.64,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:21.350417+00:00,16.0,29.0,-24.0,34.0,45.0,69.0,1.0,18.0,2026-05-24T23:46:29.563111+00:00,,,,,,,,3.45,3.68,2.15,1.72,2.15,1.29,4.1,1.9,2.0,3.21,1.39,,,,,,14.0,163.0,5304.0,0.2899,0.2717,0.4651,0.5814,0.4651,0.7752,0.2439,0.5263,0.5,0.3115,0.7194,,,,,,2026-05-24T23:46:30.772832+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-25,2026-05-25T18:00:00+01:00,1779728400,Allsvenskan,113,2026,1494178,NS,IF Elfsborg,372,BK Hacken,367,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2026-05-24T23:45:23.687966+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.125,1.75,1.75,2.25,0.875,1.375,1.0,1.0,0.375,0.25,0.625,0.75,0.875,1.0,0.5,0.75,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.0,12.8,3.4,4.0,41.8,3.0,5.6,12.6,2.4,1.0,2.4,5.0,5.0,1.0,1.0,12.8,14.6,4.6,5.0,47.8,5.0,6.2,11.0,2.8,1.5,4.8,FULL,2026-05-24T23:45:38.357117+00:00,8.0,10.0,1.0,1.0,6.0,8.4,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:15.917547+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1033.64,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:21.747036+00:00,3.0,16.0,5.0,8.0,16.0,11.0,0.5,16.0,2026-05-24T23:46:29.570327+00:00,4.0,16.0,5.0,9.0,13.0,8.0,0.5,2.92,3.45,2.46,1.7,2.38,1.28,4.33,1.88,2.15,3.01,1.44,,,,,,14.0,128.0,3741.0,0.3425,0.2899,0.4065,0.5882,0.4202,0.7812,0.2309,0.5319,0.4651,0.3322,0.6944,,,,,,2026-05-24T23:46:31.151115+00:00,OK,TIER_2,2,sweden_allsvenskan
2026-05-25,2026-05-25T18:00:00+01:00,1779728400,Allsvenskan,113,2026,1494179,NS,IFK Goteborg,366,Mjallby AIF,2240,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2026-05-24T23:45:23.687971+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.875,1.75,1.125,1.625,2.25,1.375,0.625,0.625,0.0,0.375,0.625,0.375,1.0,0.875,0.5,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.4,13.6,5.2,6.0,53.2,5.4,4.8,11.2,2.2,1.6,4.4,5.0,5.0,1.0,1.0,14.0,17.0,5.6,4.8,56.4,5.8,4.2,11.4,1.0,2.25,4.0,FULL,2026-05-24T23:45:42.052155+00:00,12.0,2.0,1.0,1.0,10.4,2.0,FULL,FULL,HIGH,MEDIUM,FULL,2026-05-24T23:46:16.327470+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1033.63,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:22.143089+00:00,5.0,14.0,3.0,9.0,13.0,10.0,0.0,16.0,2026-05-24T23:46:29.573021+00:00,15.0,6.0,-10.0,8.0,7.0,17.0,1.0,2.86,3.3,2.67,1.75,2.1,1.33,3.58,2.03,1.85,3.5,1.33,,,,,,14.0,128.0,3772.0,0.3497,0.303,0.3745,0.5714,0.4762,0.7519,0.2793,0.4926,0.5405,0.2857,0.7519,,,,,,2026-05-24T23:46:31.544042+00:00,OK,TIER_2,2,sweden_allsvenskan
2026-05-25,2026-05-25T16:00:00+01:00,1779721200,Bundesliga,218,2025,1545665,NS,Rapid Vienna,781,Ried,1028,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-24T23:45:23.687783+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.375,1.375,1.25,1.375,1.5,1.25,0.75,0.75,0.25,0.25,0.5,0.625,0.75,0.75,0.375,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.4,9.6,2.6,2.4,62.4,5.2,4.2,9.4,2.2,1.8,3.8,5.0,5.0,1.0,1.0,12.2,11.8,4.0,2.8,53.4,5.2,6.0,11.8,2.0,2.6,2.0,FULL,2026-05-24T23:45:45.954834+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-24T23:46:16.721368+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,913.62,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:22.549771+00:00,1.0,28.0,-4.0,32.0,38.0,42.0,1.0,12.0,2026-05-24T23:46:29.575660+00:00,5.0,33.0,1.0,22.0,26.0,25.0,0.0,2.13,3.57,3.6,1.8,2.0,1.33,3.55,2.06,1.88,3.5,1.32,,,,,,14.0,130.0,3776.0,0.4695,0.2801,0.2778,0.5556,0.5,0.7519,0.2817,0.4854,0.5319,0.2857,0.7576,,,,,,2026-05-24T23:46:31.801356+00:00,OK,TIER_2,2,austria_bundesliga
2026-05-25,2026-05-25T16:00:00+01:00,1779721200,Eliteserien,103,2026,1494669,NS,Ham-Kam,2159,Lillestrom,321,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2026-05-24T23:45:23.687709+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.625,1.75,1.25,1.75,1.0,1.0,0.5,0.25,0.5,0.75,0.125,0.875,0.625,0.75,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,9.2,13.2,3.4,3.6,44.8,3.0,3.2,13.0,1.4,1.5,2.4,5.0,5.0,1.0,1.0,11.8,12.2,4.4,3.8,51.8,4.4,6.2,8.6,2.5,1.0,3.2,FULL,2026-05-24T23:45:49.962199+00:00,4.0,10.0,1.0,1.0,3.2,8.8,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:17.124469+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,913.62,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:22.943900+00:00,4.0,19.0,8.0,10.0,17.0,9.0,0.5,16.0,2026-05-24T23:46:29.578258+00:00,7.0,13.0,-1.0,8.0,13.0,14.0,0.0,3.1,3.67,2.32,1.57,2.48,1.23,4.5,1.71,2.28,2.73,1.5,,,,,,14.0,128.0,3790.0,0.3226,0.2725,0.431,0.6369,0.4032,0.813,0.2222,0.5848,0.4386,0.3663,0.6667,,,,,,2026-05-24T23:46:32.339032+00:00,OK,TIER_2,2,norway_eliteserien
2026-05-25,2026-05-25T16:00:00+01:00,1779721200,Eliteserien,103,2026,1494670,NS,KFUM Oslo,2143,Rosenborg,331,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2026-05-24T23:45:23.687714+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.0,1.0,1.375,0.875,2.125,1.5,0.875,0.375,0.125,0.125,0.75,0.375,0.875,0.875,0.875,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,13.0,12.75,4.5,4.5,46.5,2.5,5.25,12.0,1.25,1.0,3.75,5.0,5.0,1.0,1.0,10.4,15.4,3.6,5.6,49.2,5.6,7.2,11.2,2.2,1.2,3.0,PARTIAL,2026-05-24T23:45:53.557835+00:00,14.0,4.0,1.0,1.0,12.8,4.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:17.525398+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,913.61,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:23.351459+00:00,15.0,8.0,-7.0,9.0,7.0,14.0,1.0,16.0,2026-05-24T23:46:29.580877+00:00,14.0,8.0,-7.0,9.0,10.0,17.0,1.0,2.33,3.67,3.0,1.62,2.3,1.25,4.33,1.77,2.12,2.9,1.43,,,,,,14.0,128.0,3692.0,0.4292,0.2725,0.3333,0.6173,0.4348,0.8,0.2309,0.565,0.4717,0.3448,0.6993,,,,,,2026-05-24T23:46:32.750623+00:00,OK,TIER_2,2,norway_eliteserien
2026-05-25,2026-05-25T18:15:00+01:00,1779729300,Eliteserien,103,2026,1494672,NS,Sandefjord,332,Fredrikstad,2149,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2026-05-24T23:45:23.688003+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.375,0.875,0.875,1.375,1.125,2.25,0.625,0.75,0.375,0.0,0.375,0.75,0.5,1.0,0.375,0.75,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,17.0,15.0,5.0,4.0,50.6,5.6,8.6,13.4,2.25,1.4,5.4,5.0,5.0,1.0,1.0,12.2,16.2,3.8,5.6,47.8,5.0,3.6,12.2,1.2,2.6,3.0,FULL,2026-05-24T23:45:57.155759+00:00,10.0,6.0,1.0,1.0,10.0,6.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:17.930578+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1048.6,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:23.766404+00:00,11.0,10.0,-6.0,9.0,12.0,18.0,0.0,16.0,2026-05-24T23:46:29.583496+00:00,8.0,13.0,-2.0,9.0,8.0,10.0,0.0,1.95,3.97,3.8,1.57,2.38,1.21,4.59,1.67,2.3,2.63,1.52,,,,,,14.0,128.0,3765.0,0.5128,0.2519,0.2632,0.6369,0.4202,0.8264,0.2179,0.5988,0.4348,0.3802,0.6579,,,,,,2026-05-24T23:46:33.140685+00:00,OK,TIER_2,2,norway_eliteserien
2026-05-25,2026-05-25T16:00:00+01:00,1779721200,Eliteserien,103,2026,1494673,NS,Sarpsborg 08 FF,333,Molde,329,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2026-05-24T23:45:23.687719+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.75,1.625,0.875,1.875,1.5,1.25,0.625,0.875,0.125,0.25,0.5,0.625,0.75,0.75,0.375,0.5,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.8,12.6,3.4,4.8,46.4,4.6,4.0,10.2,1.6,1.8,2.6,5.0,5.0,1.0,1.0,11.8,14.2,4.6,5.6,55.2,3.4,5.6,13.2,2.0,1.0,1.2,FULL,2026-05-24T23:45:59.561142+00:00,10.0,10.0,1.0,1.0,10.0,8.4,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:18.325830+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,913.6,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:24.146850+00:00,5.0,16.0,5.0,9.0,15.0,10.0,0.0,16.0,2026-05-24T23:46:29.586054+00:00,13.0,8.0,-5.0,9.0,9.0,14.0,0.5,2.61,3.94,2.51,1.44,2.88,1.16,6.0,1.53,2.63,2.29,1.65,,,,,,14.0,128.0,3782.0,0.3831,0.2538,0.3984,0.6944,0.3472,0.8621,0.1667,0.6536,0.3802,0.4367,0.6061,,,,,,2026-05-24T23:46:33.541449+00:00,OK,TIER_2,2,norway_eliteserien
2026-05-25,2026-05-25T13:30:00+01:00,1779712200,Eliteserien,103,2026,1494674,NS,Start,334,Valerenga,326,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2026-05-24T23:45:23.687471+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.5,0.75,0.75,1.125,1.875,1.875,0.75,0.625,0.0,0.125,0.75,0.5,0.875,0.75,0.375,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,14.0,4.6,5.2,42.2,3.0,5.8,14.6,2.4,1.0,2.8,5.0,5.0,1.0,1.0,16.0,14.0,4.8,4.8,48.8,7.4,3.8,10.2,3.4,1.25,5.4,FULL,2026-05-24T23:46:00.371007+00:00,10.0,6.0,1.0,1.0,9.2,5.6,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:18.720446+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,763.59,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:24.545837+00:00,9.0,11.0,-4.0,9.0,10.0,14.0,0.0,16.0,2026-05-24T23:46:29.588686+00:00,16.0,4.0,-16.0,10.0,10.0,26.0,1.0,2.98,3.88,2.27,1.52,2.55,1.19,5.01,1.63,2.39,2.55,1.57,,,,,,14.0,128.0,3673.0,0.3356,0.2577,0.4405,0.6579,0.3922,0.8403,0.1996,0.6135,0.4184,0.3922,0.6369,,,,,,2026-05-24T23:46:33.801384+00:00,OK,TIER_2,2,norway_eliteserien
2026-05-25,2026-05-25T16:00:00+01:00,1779721200,Eliteserien,103,2026,1494675,NS,Tromso,325,Aalesund,757,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,2026-05-24T23:45:23.687723+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.125,0.75,1.25,1.125,0.875,1.75,0.75,0.75,0.625,0.0,0.25,0.75,0.625,0.875,0.25,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.4,11.6,4.6,4.2,50.4,5.4,5.2,13.8,1.75,1.5,4.0,5.0,4.0,0.8,1.0,13.75,19.25,4.25,7.0,45.75,5.25,7.5,12.0,2.0,2.0,4.75,PARTIAL,2026-05-24T23:46:01.965730+00:00,6.0,12.0,1.0,1.0,6.0,10.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-24T23:46:19.347108+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,913.58,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-24T23:46:24.949512+00:00,12.0,9.0,-5.0,9.0,12.0,17.0,0.5,16.0,2026-05-24T23:46:29.591242+00:00,2.0,23.0,4.0,11.0,17.0,13.0,1.0,1.46,4.96,6.8,1.75,2.15,1.18,5.5,1.57,2.48,2.45,1.58,,,,,,14.0,128.0,3706.0,0.6849,0.2016,0.1471,0.5714,0.4651,0.8475,0.1818,0.6369,0.4032,0.4082,0.6329,,,,,,2026-05-24T23:46:34.345715+00:00,OK,TIER_2,2,norway_eliteserien
