summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,1,1.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,result_available_rows,1,1.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,pending_rows,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,unmatched_rows,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,bet_rows,1,1.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,lean_play_rows,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,premium_rows,1,1.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,standard_rows,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,wins,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,losses,1,1.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,pushes,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,voids,1,0.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,profit_units_total,1,-1.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,roi_percent,1,-100.0,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,avg_execution_score,1,126.551429,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
overall,avg_primary_edge,1,0.198214,,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
by_final_execution_bucket,shortlist_rows,1,1.0,APPROVED_PREMIUM,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
by_final_execution_bucket,result_available_rows,1,1.0,APPROVED_PREMIUM,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
by_final_execution_bucket,pending_rows,1,0.0,APPROVED_PREMIUM,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
by_final_execution_bucket,unmatched_rows,1,0.0,APPROVED_PREMIUM,2026-06-07,2026-06-08T18:09:27+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-06-07-20260608T180927Z
