fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1548053,Segunda División,Las Palmas,Malaga,OVER_1_5,2026-06-07T19:00:19+00:00,-1389.2,2026-06-07T17:30:19+00:00,PRELOCK_NOT_AVAILABLE,ALL_SETTLED,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-07 --timezone Atlantic/Canary --mode status
