target_date,generated_at,fixture_id,home_team,away_team,league,source_status,selector_status,reason,vsigma_priority,market_family_hint,data_quality_score,league_data_reliability_score,recent_stats_quality_flag,odds_bookmaker_support_count,auto_apply,production_change
2026-06-01,2026-06-02T09:33:50+01:00,1520707,Ponte Preta,Botafogo SP,Serie B,ROOT,NO_REAL_SHORTLIST,blocked by scoring/data warning,NO_DATA_BLOCKED,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,8.0,0.95,NONE,,NO,NO
