target_date,generated_at,overall_status,board_status,mismatch_count,missing_core_count,trigger_date_counts,next_action,auto_apply,production_change
2026-06-01,2026-06-02T12:52:03+01:00,DATE_UNKNOWN_REVIEW,daily_board_md=OK; daily_board_csv=DATE_UNKNOWN,0,0,UNKNOWN=1; 2026-06-01=1,Review artifacts with unparseable dates before trusting outputs.,NO,NO
