target_date,generated_at,fixture_id,league,home_team,away_team,minutes_to_kickoff,league_coverage,recent_stats_coverage,lineup_coverage,probable_lineup_gate,injuries_coverage,standings_coverage,odds_coverage,context_coverage,forecast_coverage,coverage_score,missing_blocks,api_readiness_gate,execution_policy,operator_note,auto_apply,production_change
2026-07-19,2026-07-19T21:23:02+01:00,1494213,Allsvenskan,Hammarby FF,Degerfors IF,275.89,FULL,FULL,NOT_DUE_YET,NO_PROBABLE_LINEUP_SOURCES,FULL,FULL,FULL,FULL,FULL,95.0,lineup_coverage=NOT_DUE_YET,EARLY_CANDIDATE_PRELOCK_REQUIRED,Early-day candidate allowed; final lock requires prelock lineup/availability recheck.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1494212,Allsvenskan,Halmstad,BK Hacken,275.89,FULL,FULL,NOT_DUE_YET,NO_PROBABLE_LINEUP_SOURCES,FULL,FULL,FULL,FULL,FULL,95.0,lineup_coverage=NOT_DUE_YET,EARLY_CANDIDATE_PRELOCK_REQUIRED,Early-day candidate allowed; final lock requires prelock lineup/availability recheck.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1494210,Allsvenskan,IF Elfsborg,Sirius,275.88,FULL,FULL,NOT_DUE_YET,NO_PROBABLE_LINEUP_SOURCES,FULL,FULL,FULL,FULL,FULL,95.0,lineup_coverage=NOT_DUE_YET,EARLY_CANDIDATE_PRELOCK_REQUIRED,Early-day candidate allowed; final lock requires prelock lineup/availability recheck.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1507003,K League 1,Bucheon FC 1995,FC Seoul,35.87,FULL,FULL,NONE,NO_PROBABLE_LINEUP_SOURCES,NONE,FULL,FULL,FULL,FULL,65.0,lineup_coverage=NONE; injuries_coverage=NONE,WAIT_LINEUPS_OR_LIVE_ONLY,Lineups should be checked before prematch execution.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1507002,K League 1,FC Anyang,Gwangju FC,35.87,FULL,FULL,NONE,NO_PROBABLE_LINEUP_SOURCES,NONE,FULL,FULL,FULL,FULL,65.0,lineup_coverage=NONE; injuries_coverage=NONE,WAIT_LINEUPS_OR_LIVE_ONLY,Lineups should be checked before prematch execution.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1547591,A Lyga,Džiugas Telšiai,Banga,-1,PARTIAL,NONE,NONE,NO_PROBABLE_LINEUP_SOURCES,NONE,NONE,NONE,FULL,FULL,15.0,league_coverage=PARTIAL; recent_stats_coverage=NONE; lineup_coverage=NONE; injuries_coverage=NONE; standings_coverage=NONE; odds_coverage=NONE,LOW_COVERAGE_NO_BET,Missing core stats or market data.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1547592,A Lyga,FK Zalgiris Vilnius,TransINVEST Vilnius,-1,PARTIAL,NONE,NONE,NO_PROBABLE_LINEUP_SOURCES,NONE,NONE,NONE,FULL,FULL,15.0,league_coverage=PARTIAL; recent_stats_coverage=NONE; lineup_coverage=NONE; injuries_coverage=NONE; standings_coverage=NONE; odds_coverage=NONE,LOW_COVERAGE_NO_BET,Missing core stats or market data.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-07-19,2026-07-19T21:23:02+01:00,1495736,Veikkausliiga,FF Jaro,Inter Turku,-1,FULL,NONE,NONE,NO_PROBABLE_LINEUP_SOURCES,NONE,NONE,NONE,FULL,FULL,20.0,recent_stats_coverage=NONE; lineup_coverage=NONE; injuries_coverage=NONE; standings_coverage=NONE; odds_coverage=NONE,LOW_COVERAGE_NO_BET,Missing core stats or market data.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
