summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,3,3.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,result_available_rows,3,3.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,pending_rows,3,0.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,unmatched_rows,3,0.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,bet_rows,3,3.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,lean_play_rows,3,0.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,premium_rows,3,3.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,standard_rows,3,0.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,wins,3,1.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,losses,3,2.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,pushes,3,0.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,voids,3,0.0,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,profit_units_total,3,-1.4,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,roi_percent,3,-46.666667,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,avg_execution_score,3,133.407817,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
overall,avg_primary_edge,3,0.225412,,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,shortlist_rows,3,3.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,result_available_rows,3,3.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,pending_rows,3,0.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,unmatched_rows,3,0.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,bet_rows,3,3.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,lean_play_rows,3,0.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,premium_rows,3,3.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,standard_rows,3,0.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,wins,3,1.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,losses,3,2.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,pushes,3,0.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
by_final_execution_bucket,voids,3,0.0,APPROVED_PREMIUM,2026-07-19,2026-07-20T10:20:55+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-07-19-20260720T102055Z
