execution_rank,date,league,fixture_id,home_team,away_team,market_primary,final_recommendation,execution_shortlist_source,execution_score,selection_score,primary_edge,primary_model_prob,pick_main_why,pick_supporting_edges,pick_primary_risk,pick_execution_rationale,pick_bucket_rationale,pick_rank_rationale,pick_failure_mode,pick_confirmation_layers
1,2026-07-19,Allsvenskan,1494212,Halmstad,BK Hacken,AWAY_WIN,BET,PREMIUM_CORE,135.68,93.47,0.2320999999999999,0.8571,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_DRAW_LIVE; market=AWAY_WIN; edge=0.232; market_fit=SAFE_OK,BET; edge=0.232; prob=0.857; odds=1.60; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=1; phase=PREMIUM_CORE; execution_score=135.680; selection_score=93.470; primary_edge=0.232; primary_model_prob=0.857; shortlist_rank=2; caps=league2_market2_fixture1,DRAW_LIVE,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
2,2026-07-19,Allsvenskan,1494213,Hammarby FF,Degerfors IF,BTTS_YES,BET,PREMIUM_CORE,134.73951219512196,96.6,0.1913951219512195,0.6792,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;BET_EXECUTABLE;COVERAGE_RICH_SUPPORT,STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;AVAILABILITY_RISK_REPORTED_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT,FAILURE_MODE_BTTS_BREAK; market=BTTS_YES; edge=0.191; market_fit=SAFE_OK,BET; edge=0.191; prob=0.679; odds=2.05; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=2; phase=PREMIUM_CORE; execution_score=134.740; selection_score=96.600; primary_edge=0.191; primary_model_prob=0.679; shortlist_rank=1; caps=league2_market2_fixture1,BTTS_BREAK,STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE
3,2026-07-19,K League 1,1507002,FC Anyang,Gwangju FC,HOME_WIN,BET,PREMIUM_CORE,129.8039393939394,85.53,0.2527393939393939,0.8588,CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE;COVERAGE_RICH_SUPPORT,ROLLING_STATS_AVAILABLE;CLEAN_MARKET_FIT;CORE_GATE_PASSED;PREMIUM_RULE_EVIDENCE;EDGE_ABOVE_THRESHOLD;EDGE_STRONG;MODEL_PROB_STRONG;MODEL_PROB_EXTENDED_STRONG;EXECUTION_SCORE_TOP;SELECTION_SCORE_HIGH;BET_EXECUTABLE;AVAILABILITY_ADVISORY_ONLY;LINEUP_INACTIVE_NO_EDGE;COVERAGE_RICH_SUPPORT;COVERAGE_LIMITS_INJURIES,FAILURE_MODE_DRAW_LIVE; market=HOME_WIN; edge=0.253; market_fit=SAFE_OK,BET; edge=0.253; prob=0.859; odds=1.65; SAFE_OK; APPROVED_BY_PREMIUM_PROMOTED_RULE,PREMIUM_CORE: CORE_GATE_PASSED; APPROVED_PREMIUM; BET; SAFE_OK,EXECUTION_SHORTLIST_SORT: execution_rank=3; phase=PREMIUM_CORE; execution_score=129.804; selection_score=85.530; primary_edge=0.253; primary_model_prob=0.859; shortlist_rank=5; caps=league2_market2_fixture1,DRAW_LIVE,ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE
