target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-07-19,2026-07-19T19:13:30+01:00,LOCAL_RAW_CANDIDATES_FOUND,3257,157,210,"Review accepted rows, then feed normal scoring gates.",NO,NO
