target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,provider,refresh_status,refresh_note,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,result_ready_for_ledger,api_calls_planned,api_calls_executed,auto_apply,production_change
2026-08-23,2026-08-23T08:56:54+01:00,1622621,Fenerbahçe,Lyon,UEFA Champions League,World,2026-08-18T19:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,FT,Match Finished,90,1,1,1,1,0,1,,,,,YES,2,1,NO,NO
2026-08-23,2026-08-23T08:56:54+01:00,1547770,Independ. Rivadavia,Fluminense,CONMEBOL Libertadores,World,2026-08-18T22:00:00+00:00,API-SPORTS_DIRECT,OK,fixture fetched,PEN,Match Finished,120,1,1,1,1,0,0,,,4,5,YES,2,2,NO,NO
