target_date,generated_at,sources_reviewed,sample_gate_counts,verdict_counts,recommended_action_counts,auto_apply,production_change
2026-08-23,2026-08-23T18:41:37+01:00,15,INSUFFICIENT_SAMPLE=14; MATURE_SAMPLE=1,HOLD_SAMPLE=14; LEARNING_ONLY_SOURCE=1,KEEP_ACTIVE_COLLECT_MORE_DATA=14; KEEP_ACTIVE_BUT_REQUIRE_PROMOTION_GATE=1,NO,NO
