target_date,generated_at,executor_status,policy_rows_reviewed,rows_selected,rows_executed,rows_dry_run,rows_success_any,rows_failed_all,scoring_allowed_rows,coverage_probe_rows,diagnostic_only_rows,endpoint_success_counts,endpoint_failure_counts,external_calls_allowed,external_calls_executed,auto_apply,production_change
2026-07-30,2026-07-30T11:01:05+01:00,EXECUTION_COMPLETE,4,4,4,0,4,0,4,0,0,fixture_detail=4; statistics=4; events=4; lineups=4; predictions=4; odds=4,none,YES_MAX_COVERAGE_POLICY,YES_LOGGED_EXECUTION,NO,NO
