target_date,generated_at,rank,fixture_id,league,home_team,away_team,market_primary,base_recommendation,objective_override_status,home_objective_status,away_objective_status,objective_edge,context_gate_decision,context_gate_reason,recommended_action,home_urgency_score,away_urgency_score,home_rank,away_rank,auto_apply,production_change,guardrail_status
2026-07-30,2026-07-30T10:58:53+01:00,1,1494709,Eliteserien,Aalesund,Viking,AWAY_WIN,BET,PROXY_ONLY,PROXY,PROXY,NEUTRAL,OBJECTIVE_NEUTRAL_OR_UNKNOWN,no strong objective proxy,No real objective override available,1.0,1.0,14.0,1.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
2026-07-30,2026-07-30T10:58:53+01:00,2,1494711,Eliteserien,KFUM Oslo,Molde,OVER_2_5,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,0.5,0.0,13.0,5.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
2026-07-30,2026-07-30T10:58:53+01:00,3,1494217,Allsvenskan,IF Brommapojkarna,Hammarby FF,OVER_2_5,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,0.5,1.0,12.0,2.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
2026-07-30,2026-07-30T10:58:53+01:00,4,1492307,Serie A,Remo,Vitoria,OVER_1_5,BET,PROXY_ONLY,PROXY,PROXY,TEMPO,TABLE_PROXY_TEMPO,table proxy supports tempo,No real objective override available,1.0,0.0,19.0,11.0,NO,NO,REAL_OBJECTIVE_CONTEXT_REPORT_ONLY
