target_date,generated_at,fixture_id,home_team,away_team,candidate_origin,max_execution_permission,before_permission,after_permission,before_stake,after_stake,ceiling_action,reason,auto_apply,production_change
2026-07-30,2026-07-30T10:58:54+01:00,1494217,IF Brommapojkarna,Hammarby FF,OBJECTIVE_PROXY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-07-30,2026-07-30T10:58:54+01:00,1494711,KFUM Oslo,Molde,OBJECTIVE_PROXY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-07-30,2026-07-30T10:58:54+01:00,1492307,Remo,Vitoria,OBJECTIVE_PROXY,NO_BET,NO_BET,NO_BET,NO_STAKE,NO_STAKE,NO_CHANGE,permission already within provenance ceiling or ledger missing,NO,NO
2026-07-30,2026-07-30T10:58:54+01:00,1494709,Aalesund,Viking,OBJECTIVE_PROXY,NO_BET,NO_BET_OR_WATCH,NO_BET,NO_STAKE_OR_SYMBOLIC,NO_STAKE,CAPPED,permission NO_BET_OR_WATCH exceeded provenance ceiling NO_BET from OBJECTIVE_PROXY,NO,NO
