shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,recent_stats_quality_flag,recent_stats_process_score,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,tie_state_label,tie_adjustment_note,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,score_fulltime_home,score_fulltime_away,goals_home,goals_away,status,resolved_home_goals,resolved_away_goals,match_finished_flag,primary_result,alt_result,primary_profit_units,alt_profit_units,actionable_flag,actionable_result,actionable_profit_units
1,TOP_CORE,TOP_CORE,2026-04-27,Spain,Segunda División,1392166,Cadiz,Las Palmas,97.94,92.04,HIGH,1-2 / 1-3 / 2-2,AWAY_DNB,OVER_1_5,NO_ODDS,TOP_CORE,MODEL_ONLY,TOP_CORE,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.862,,,,0.8026,,,,0.35,2.67,3.02,FULL,3.31,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19443.72,0.0,1.0,11.0,11.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 0.35 | visitante 2.67,"Market edge primario: prob 0.862 | sin cuota útil, fallback modelo",Bias lado: -4.20 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=2.20 aSOT=4.00 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,18.0,5.0,0.5,0.5,0.375,1.875,0.5,1.625,2.0,1.0,0.375,0.875,0.125,0.5,0.25,0.375,0.75,0.875,0.625,0.5,8.8,13.0,11.2,10.6,2.2,4.0,5.4,4.0,44.2,56.8,3.2,5.6,3.8,3.2,15.6,10.8,3.4,1.6,3.2,1.2,2.0,4.6,1,2,1,2,FT,1.0,2.0,1,WIN,WIN,,,0,SKIPPED,
2,TOP_CORE,TOP_CORE,2026-04-27,England,Premier League,1379305,Manchester United,Brentford,97.87,91.97,HIGH,2-1 / 3-1 / 2-2,OVER_1_5,HOME_DNB,NO_ODDS,TOP_CORE,MODEL_ONLY,TOP_CORE,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8495,,,,0.5554,,,,2.08,1.29,3.37,FULL,4.0,5.0,5.0,1.0,1.0,3.0,5.0,FULL,FULL,3.0,4.6,HIGH,HIGH,FULL,7.6,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19413.72,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.08 | visitante 1.29,"Market edge primario: prob 0.850 | sin cuota útil, fallback modelo",Bias lado: +1.68 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=5.20 aSOT=3.80 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.00 aRisk=4.60 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.34,3.0,8.0,1.0,0.0,1.75,1.125,1.5,1.25,1.125,1.375,1.0,0.5,0.25,0.375,0.75,0.5,0.75,0.625,0.625,0.5,13.6,12.6,14.6,14.0,5.2,3.8,4.2,4.0,49.4,49.0,6.0,4.0,5.0,5.4,12.0,9.4,2.8,0.4,0.5,1.0,4.8,3.0,2,1,2,1,FT,2.0,1.0,1,WIN,WIN,,,0,SKIPPED,
3,CORE_SHORTLIST,CORE,2026-04-27,Portugal,Primeira Liga,1396512,GIL Vicente,Casa Pia,97.16,91.26,HIGH,2-1 / 1-0 / 2-0,OVER_1_5,HOME_DNB,NO_ODDS,CORE_SHORTLIST,MODEL_ONLY,CORE_SHORTLIST,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,10,0,0,10,GENERIC_BROAD,primary_model_prob >= 0.6901,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7529,,,,0.6766,,,,2.0,0.71,2.71,FULL,3.76,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19398.72,0.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.00 | visitante 0.71,"Market edge primario: prob 0.753 | sin cuota útil, fallback modelo",Bias lado: +2.40 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=4.80 aSOT=2.60 | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,6.0,16.0,0.0,1.0,0.75,0.5,1.375,0.375,1.625,1.5,0.75,0.375,0.125,0.25,0.625,0.375,0.75,0.625,0.75,0.25,12.0,9.6,11.2,13.0,4.8,2.6,3.8,4.0,51.2,34.6,5.4,4.6,4.4,7.6,12.4,16.6,2.2,2.0,1.4,1.4,2.0,2.2,2,1,2,1,FT,2.0,1.0,1,WIN,WIN,,,0,SKIPPED,
4,CORE_SHORTLIST,CORE,2026-04-27,Denmark,Superliga,1530549,FC Copenhagen,Vejle,96.17,90.97,HIGH,2-1 / 3-1 / 2-2,OVER_1_5,HOME_DNB,NO_ODDS,CORE_SHORTLIST,MODEL_ONLY,CORE_SHORTLIST,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.9382,,,,0.6685,,,,2.98,1.52,4.5,FULL,4.0,5.0,5.0,1.0,1.0,12.0,16.0,FULL,FULL,12.0,16.0,HIGH,HIGH,FULL,28.0,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19533.73,0.0,1.0,11.0,11.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.98 | visitante 1.52,"Market edge primario: prob 0.938 | sin cuota útil, fallback modelo",Bias lado: +3.23 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=8.80 aSOT=3.60 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=12.00 aRisk=16.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,1.0,6.0,1.0,0.0,1.875,0.625,2.5,1.375,1.25,2.0,1.0,1.0,0.125,0.0,0.875,1.0,1.0,1.0,1.0,0.625,21.8,10.2,10.2,13.8,8.8,3.6,3.0,6.0,52.8,49.8,7.8,3.2,5.0,5.8,10.2,11.8,1.25,2.2,1.2,1.25,6.0,2.0,3,0,3,0,FT,3.0,0.0,1,WIN,WIN,,,0,SKIPPED,
5,CORE_SHORTLIST,CORE,2026-04-27,Italy,Serie A,1378195,Cagliari,Atalanta,95.56,89.66,HIGH,1-2 / 0-1 / 1-1,OVER_1_5,UNDER_3_5,NO_ODDS,CORE_SHORTLIST,MODEL_ONLY,CORE_SHORTLIST,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,10,0,0,10,GENERIC_BROAD,primary_model_prob >= 0.6901,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7946,,,,0.6568,,,,1.04,1.92,2.96,FULL,4.0,5.0,5.0,1.0,1.0,4.0,1.0,FULL,FULL,4.0,1.0,HIGH,LOW,FULL,5.0,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19563.72,0.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.04 | visitante 1.92,"Market edge primario: prob 0.795 | sin cuota útil, fallback modelo",Bias lado: -1.78 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=2.60 aSOT=4.00 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.00 aRisk=1.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,16.0,7.0,0.5,0.0,0.625,1.125,0.625,1.125,1.5,1.75,0.625,0.875,0.25,0.25,0.5,0.625,0.625,0.75,0.5,0.375,11.8,17.2,11.8,11.4,2.6,4.0,4.0,3.0,47.0,57.4,4.8,6.6,3.8,4.2,10.8,13.8,1.8,1.6,1.0,2.6,3.4,6.0,3,2,3,2,FT,3.0,2.0,1,WIN,LOSS,,-1.0,0,SKIPPED,
6,WATCHLIST,WATCH,2026-04-27,Brazil,Serie A,1492231,Atletico-MG,Flamengo,95.12,89.92,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,AWAY_DNB,NO_ODDS,WATCH,MODEL_ONLY,WATCH,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.9139,,,,0.735,,,,1.15,2.94,4.09,FULL,4.0,5.0,5.0,1.0,1.0,2.0,1.0,FULL,FULL,2.0,1.0,MEDIUM,LOW,FULL,3.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-20583.73,0.0,1.0,11.0,11.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.15 | visitante 2.94,"Market edge primario: prob 0.914 | sin cuota útil, fallback modelo",Bias lado: -3.33 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=5.80 aSOT=9.40 | availability=AVAILABILITY_SAFE inj=FULL hRisk=2.00 aRisk=1.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,13.0,2.0,0.0,1.0,1.5,2.625,1.375,2.375,1.5,0.875,0.625,0.875,0.125,0.375,0.5,0.5,0.875,1.0,0.75,0.75,14.8,20.0,9.6,10.6,5.8,9.4,3.0,3.2,62.6,52.2,6.4,5.0,2.6,3.4,13.2,10.4,1.6,1.6,0.8,1.2,3.8,5.0,0,4,0,4,FT,0.0,4.0,1,WIN,WIN,,,0,SKIPPED,
7,WATCHLIST,WATCH,2026-04-27,Turkey,Süper Lig,1394705,Beşiktaş,Fatih Karagümrük,93.41,88.21,HIGH,2-1 / 3-1 / 2-2,OVER_1_5,HOME_DNB,NO_ODDS,WATCH,MODEL_ONLY,WATCH,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8737,,,,0.7041,,,,2.57,1.03,3.6,FULL,4.0,5.0,5.0,1.0,1.0,4.0,4.0,FULL,FULL,3.4,3.4,HIGH,HIGH,FULL,6.8,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19533.73,0.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.57 | visitante 1.03,"Market edge primario: prob 0.874 | sin cuota útil, fallback modelo",Bias lado: +2.95 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=FULL hSOT=5.60 aSOT=3.40 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.40 aRisk=3.40 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,4.0,17.0,0.5,1.0,1.875,1.25,2.0,1.125,1.0,1.375,0.75,0.75,0.25,0.25,0.5,0.5,0.75,0.875,0.625,0.5,15.4,9.6,10.6,11.8,5.6,3.4,3.6,4.2,52.8,44.8,5.8,2.6,5.0,5.6,13.4,12.2,2.2,0.6,1.4,2.2,5.8,2.8,0,0,0,0,FT,0.0,0.0,1,LOSS,PUSH,-1.0,0.0,0,SKIPPED,
8,WATCHLIST,WATCH,2026-04-27,Sweden,Allsvenskan,1494150,Kalmar FF,IF Elfsborg,93.17,87.97,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,AWAY_DNB,NO_ODDS,WATCH,MODEL_ONLY,WATCH,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.9034,,,,0.6395,,,,1.35,2.59,3.94,PARTIAL,3.2,4.0,4.0,0.8,0.8,5.0,3.0,FULL,FULL,4.2,3.0,HIGH,HIGH,FULL,7.2,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19533.72,0.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.35 | visitante 2.59,"Market edge primario: prob 0.903 | sin cuota útil, fallback modelo",Bias lado: -2.31 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=PARTIAL hSOT=4.50 aSOT=3.50 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.20 aRisk=3.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,13.0,3.0,0.5,0.5,1.0,2.375,1.5,1.875,1.5,1.125,0.75,0.875,0.125,0.25,0.625,0.625,0.75,0.875,0.5,0.625,13.75,9.5,12.5,12.75,4.5,3.5,5.5,2.75,46.0,36.75,7.75,3.0,4.75,7.25,11.75,14.5,0.75,2.25,1.25,1.5,5.25,1.75,2,1,2,1,FT,2.0,1.0,1,WIN,LOSS,,-1.0,0,SKIPPED,
9,WATCHLIST,WATCH,2026-04-27,Brazil,Serie A,1492236,Fluminense,Chapecoense-sc,90.94,85.74,HIGH,2-1 / 1-0 / 2-0,HOME_DNB,OVER_1_5,NO_ODDS,WATCH,MODEL_ONLY,WATCH,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,12,2,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.7961,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8285,,,,0.7845,,,,2.49,0.41,2.9,PARTIAL,2.75,5.0,3.0,1.0,0.6,5.0,4.0,FULL,FULL,5.0,4.0,HIGH,HIGH,FULL,9.0,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-20583.73,0.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.49 | visitante 0.41,"Market edge primario: prob 0.829 | sin cuota útil, fallback modelo",Bias lado: +3.59 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | stats=PARTIAL hSOT=5.40 aSOT=1.33 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=5.00 aRisk=4.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,3.0,20.0,1.0,1.0,1.5,0.625,1.375,0.625,1.125,1.875,0.75,0.5,0.25,0.125,0.75,0.5,0.75,0.75,0.625,0.5,15.0,7.667,8.6,15.333,5.4,1.333,3.8,6.0,60.4,41.0,4.4,3.0,2.8,4.667,12.4,10.667,1.6,4.0,1.25,2.0,3.8,3.0,2,1,2,1,FT,2.0,1.0,1,WIN,WIN,,,0,SKIPPED,
10,WATCHLIST,WATCH,2026-04-27,Spain,La Liga,1391132,Espanyol,Levante,90.9,85.0,HIGH,1-2 / 1-3 / 2-2,OVER_1_5,UNDER_3_5,NO_ODDS,WATCH,MODEL_ONLY,WATCH,MODEL_ONLY,ANNOTATED_NON_ACTIONABLE_RULE_MATCH,17,7,0,10,PREMIUM_EVIDENCE,primary_model_prob >= 0.835,primary_model_prob >= 0.6901 | vsigma_pre_score >= 69.39 | selection_score >= 75.82 | selection_score >= 76.22 | vsigma_pre_score >= 70.62 | primary_model_prob >= 0.835 | primary_model_prob >= 0.8351 | primary_model_prob >= 0.8353 | primary_model_prob >= 0.8311 | primary_model_prob >= 0.8312 | selection_score >= 74.84 | vsigma_pre_score >= 69.64 | vsigma_pre_score >= 69.73 | vsigma_pre_score >= 70.52 | selection_score >= 72.46 | primary_model_prob >= 0.7961 | primary_model_prob >= 0.7963,Non-actionable recommendation matched promoted rule context; no upgrade applied.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8425,,,,0.5787,,,,1.39,1.92,3.31,FULL,4.0,5.0,5.0,1.0,1.0,1.0,4.0,FULL,FULL,1.0,3.8,LOW,HIGH,FULL,4.8,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-19413.72,0.0,1.0,11.0,11.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,0.22,0.22,0.45,0.45,0.335,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 1.39 | visitante 1.92,"Market edge primario: prob 0.843 | sin cuota útil, fallback modelo",Bias lado: -1.20 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | stats=FULL hSOT=2.80 aSOT=4.80 | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=1.00 aRisk=3.80 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.34,14.0,19.0,0.0,1.0,0.375,1.75,1.0,1.375,2.0,1.125,0.75,0.75,0.125,0.375,0.75,0.375,0.75,0.875,0.625,0.25,11.6,15.4,18.4,11.6,2.8,4.8,7.8,2.4,39.8,45.4,6.2,5.0,6.2,5.0,15.8,14.8,3.6,3.0,3.0,0.8,2.8,4.8,0,0,0,0,FT,0.0,0.0,1,LOSS,WIN,-1.0,,0,SKIPPED,
