fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1389410,Reims,PAU,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,78.58,A_ANALIZAR_PRIMERO,
1391166,Real Sociedad,Real Betis,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,78.56,A_ANALIZAR_PRIMERO,
1538474,FC Winterthur,Lausanne,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,78.15,A_ANALIZAR_PRIMERO,
1394727,Göztepe,Gaziantep FK,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,77.61,A_ANALIZAR_PRIMERO,
1490267,Toronto FC,Inter Miami,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,77.46,A_ANALIZAR_PRIMERO,
1388603,VfB Stuttgart,Bayer Leverkusen,,OVER_OR_BTTS_CHECK,77.38,A_ANALIZAR_PRIMERO,
1390011,Annecy,Rodez,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,77.05,A_ANALIZAR_PRIMERO,
1540011,Aberdeen,Dundee Utd,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,76.94,A_ANALIZAR_PRIMERO,
1538476,FC Luzern,Servette FC,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,76.17,A_ANALIZAR_PRIMERO,
1389408,Nancy,Dunkerque,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,74.54,A_ANALIZAR_PRIMERO,
1394724,Eyüpspor,Rizespor,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,73.65,A_ANALIZAR_PRIMERO,
1531281,Grazer AK,SCR Altach,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,73.43,A_ANALIZAR_PRIMERO,
1389406,RED Star FC 93,Montpellier,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,73.24,A_ANALIZAR_PRIMERO,
1531282,Ried,Wolfsberger AC,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,72.88,A_ANALIZAR_PRIMERO,
1394729,Konyaspor,Fenerbahçe,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,72.22,A_ANALIZAR_PRIMERO,
1538475,FC Zurich,Grasshoppers,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,71.75,A_ANALIZAR_PRIMERO,
1531283,WSG Wattens,FC BW Linz,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,71.48,A_ANALIZAR_PRIMERO,
1394721,Alanyaspor,Kayserispor,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,70.73,A_ANALIZAR_PRIMERO,
1544648,De Graafschap,Almere City FC,,OVER_OR_BTTS_CHECK,70.73,A_ANALIZAR_PRIMERO,
1388596,FC Augsburg,Borussia Mönchengladbach,,OVER_OR_BTTS_CHECK,70.27,A_ANALIZAR_PRIMERO,
1392190,Valladolid,Zaragoza,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,70.05,A_ANALIZAR_PRIMERO,
1540012,Dundee,Livingston,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,69.97,A_ANALIZAR_PRIMERO,
1394726,Gençlerbirliği S.K.,Kasımpaşa,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,69.74,A_ANALIZAR_PRIMERO,
1390012,Laval,Boulogne,,OVER_OR_BTTS_CHECK,69.39,A_ANALIZAR_PRIMERO,
1544062,Bolton,Bradford,,OVER_OR_BTTS_CHECK,68.51,A_ANALIZAR_PRIMERO,
1391168,Sevilla,Espanyol,,OVER_OR_BTTS_CHECK,68.35,A_ANALIZAR_PRIMERO,
1544061,Stevenage,Stockport County,,OVER_OR_BTTS_CHECK,68.24,A_ANALIZAR_PRIMERO,
1542944,Beerschot VA,Lommel United,,OVER_OR_BTTS_CHECK,68.03,A_ANALIZAR_PRIMERO,
1389409,Clermont Foot,Guingamp,,OVER_OR_BTTS_CHECK,67.38,A_ANALIZAR_PRIMERO,
1540013,ST Mirren,Kilmarnock,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,66.95,A_ANALIZAR_PRIMERO,
1492253,Coritiba,Internacional,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,66.8,A_ANALIZAR_PRIMERO,
1492254,Fluminense,Vitoria,,OVER_OR_BTTS_CHECK,66.02,A_ANALIZAR_PRIMERO,
1490268,CF Montreal,Orlando City SC,,OVER_OR_BTTS_CHECK,66.02,A_ANALIZAR_PRIMERO,
1494162,Degerfors IF,Mjallby AIF,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,65.55,B_ANALIZAR,
1394723,Beşiktaş,Trabzonspor,,OVER_OR_BTTS_CHECK,65.21,B_ANALIZAR,
1494168,Vasteras SK FK,Gais,,OVER_OR_BTTS_CHECK,65.03,B_ANALIZAR,
1540026,Falkirk,Hibernian,,OVER_OR_BTTS_CHECK,64.44,B_ANALIZAR,
1394722,Başakşehir,Samsunspor,,OVER_OR_BTTS_CHECK,64.36,B_ANALIZAR,
1394728,Kocaelispor,Fatih Karagümrük,,NO_DATA_ENRICHMENT_REQUIRED,60.93,B_ANALIZAR,
1394417,Waldhof Mannheim,SSV Jahn Regensburg,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1522803,Džiugas Telšiai,FK Trakai,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1543073,Forge,HFX Wanderers FC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1543766,Airdrie United,Alloa Athletic,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1543767,Stenhousemuir,Queen of the South,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1543770,Hamilton Academical,Forfar Athletic,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1543771,Spartans,Clyde,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1429693,Golden Arrows,Polokwane City,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1429694,Magesi,Orlando Pirates,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1429692,Mamelodi Sundowns,Siwelele,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1429691,Marumo Gallants,Richards Bay,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1429690,Orbit College,Amazulu,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1429695,TS Galaxy,Chippa United,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520670,Athletic Club,Cuiaba,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520672,Ceara,Atletico Goianiense,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520674,Goias,Vila Nova,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1520679,Ponte Preta,Sport Recife,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526809,AO Itabaiana,Floresta,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526811,Maranhão,Botafogo PB,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1526813,Paysandu,Anápolis,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1528529,Podbrezová,Slovan Bratislava,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1528500,Ružomberok,AS Trencin,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1528499,Tatran Prešov,Skalica,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1528528,Zemplín Michalovce,Dunajska Streda,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
1495677,VPS,Gnistan,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,21.0,NO_DATA_BLOCKED,
